episode,reward,steps,td_error,epsilon,success,invalid_actions,wrapper_penalty,wrapper_bonus,blocked_actions,transformed_actions,risky_action_ratio,useful_actions_ratio
4726,-7.5,17,1.5777299167336714,0.09408177322164288,1,1,12.5,10.0,0,0,0.1765,1.0
4727,7.5,16,1.2425171583342292,0.09403473233503207,1,0,7.5,10.0,0,0,0.125,1.0
4728,17.0,13,0.38644706167414317,0.09398771496886456,1,0,6.0,15.0,0,0,0.1538,1.0
4729,-7.5,17,1.742591176458188,0.09394072111138013,1,1,12.5,10.0,0,0,0.1765,1.0
4730,3.5,13,0.718218505417446,0.09389375075082444,1,1,10.5,15.0,0,0,0.2308,1.0
4731,4.5,18,1.1439525837611493,0.09384680387544904,1,0,8.5,10.0,0,0,0.1111,1.0
4732,15.5,14,1.4813462831206576,0.09379988047351132,1,0,6.5,15.0,0,0,0.1429,1.0
4733,21.5,10,0.3109830920152564,0.09375298053327456,1,0,4.5,15.0,0,0,0.2,1.0
4734,23.0,9,0.5239294348207856,0.09370610404300793,1,0,4.0,15.0,0,0,0.2222,1.0
4735,14.0,15,0.7616505191843664,0.09365925099098643,1,0,7.0,15.0,0,0,0.1333,1.0
4736,17.0,13,0.2945313888168867,0.09361242136549094,1,0,6.0,15.0,0,0,0.1538,1.0
4737,17.0,13,0.5575363782763328,0.0935656151548082,1,0,6.0,15.0,0,0,0.1538,1.0
4738,-19.5,16,0.5764018661979484,0.0935188323472308,1,2,16.5,10.0,0,0,0.25,1.0
4739,-7.5,17,0.6716145493843049,0.09347207293105718,1,1,12.5,10.0,0,0,0.1765,1.0
4740,2.0,14,0.8942268240769086,0.09342533689459166,1,1,11.0,15.0,0,0,0.2143,1.0
4741,-9.0,18,2.4741718572894764,0.09337862422614437,1,1,13.0,10.0,0,0,0.1667,1.0
4742,24.5,8,0.46177329050750515,0.09333193491403131,1,0,3.5,15.0,0,0,0.25,1.0
4743,21.5,10,0.5625869916537963,0.09328526894657431,1,0,4.5,15.0,0,0,0.2,1.0
4744,20.0,11,0.35377222854259976,0.09323862631210103,1,0,5.0,15.0,0,0,0.1818,1.0
4745,3.5,13,1.2965230050325982,0.09319200699894499,1,1,10.5,15.0,0,0,0.2308,1.0
4746,3.0,19,1.7087311823142617,0.09314541099544553,1,0,9.0,10.0,0,0,0.1053,1.0
4747,14.0,15,0.8470201774213477,0.0930988382899478,1,0,7.0,15.0,0,0,0.1333,1.0
4748,6.0,17,0.4619014848640395,0.09305228887080283,1,0,8.0,10.0,0,0,0.1176,1.0
4749,14.0,15,1.1022623659277206,0.09300576272636743,1,0,7.0,15.0,0,0,0.1333,1.0
4750,18.5,12,0.8867717363067759,0.09295925984500425,1,0,5.5,15.0,0,0,0.1667,1.0
4751,-9.0,18,1.1177984852362959,0.09291278021508176,1,1,13.0,10.0,0,0,0.1667,1.0
4752,18.5,12,0.33074921578355737,0.09286632382497423,1,0,5.5,15.0,0,0,0.1667,1.0
4753,-7.5,17,0.7217958925589246,0.09281989066306175,1,1,12.5,10.0,0,0,0.2941,1.0
4754,-12.0,20,1.1123047835252433,0.09277348071773021,1,1,14.0,10.0,0,0,0.15,1.0
4755,-7.5,17,1.3614658405786693,0.09272709397737135,1,1,12.5,10.0,0,0,0.1765,1.0
4756,17.0,13,0.23814449481124278,0.09268073043038266,1,0,6.0,15.0,0,0,0.1538,1.0
4757,21.5,10,0.7164816263917378,0.09263439006516748,1,0,4.5,15.0,0,0,0.2,1.0
4758,-6.0,16,1.80913925590992,0.0925880728701349,1,1,12.0,10.0,0,0,0.1875,1.0
4759,-9.0,18,1.1495150137907464,0.09254177883369984,1,1,13.0,10.0,0,0,0.1667,1.0
4760,20.0,11,0.3242485671612341,0.09249550794428299,1,0,5.0,15.0,0,0,0.1818,1.0
4761,17.0,13,1.3133644273352618,0.09244926019031086,1,0,6.0,15.0,0,0,0.1538,1.0
4762,-7.5,17,0.9421025071897584,0.0924030355602157,1,1,12.5,10.0,0,0,0.1765,1.0
4763,14.0,15,0.2345809250213767,0.0923568340424356,1,0,7.0,15.0,0,0,0.1333,1.0
4764,18.5,12,0.5351032790679847,0.09231065562541438,1,0,5.5,15.0,0,0,0.1667,1.0
4765,6.0,17,0.5791029173301657,0.09226450029760168,1,0,8.0,10.0,0,0,0.1176,1.0
4766,-22.5,18,1.8540987915744966,0.09221836804745288,1,2,17.5,10.0,0,0,0.2222,1.0
4767,3.0,19,1.5999201140247132,0.09217225886342917,1,0,9.0,10.0,0,0,0.1053,1.0
4768,0.5,15,1.1073633473032236,0.09212617273399745,1,1,11.5,15.0,0,0,0.2,1.0
4769,0.5,15,1.6688390459146427,0.09208010964763046,1,1,11.5,15.0,0,0,0.2,1.0
4770,15.5,14,0.2678214695310179,0.09203406959280665,1,0,6.5,15.0,0,0,0.1429,1.0
4771,14.0,15,0.5812496536690694,0.09198805255801025,1,0,7.0,15.0,0,0,0.1333,1.0
4772,15.5,14,1.604810012188429,0.09194205853173125,1,0,6.5,15.0,0,0,0.1429,1.0
4773,8.0,10,1.737173942853102,0.09189608750246539,1,1,9.0,15.0,0,0,0.3,1.0
4774,0.5,15,0.6214097662373833,0.09185013945871416,1,1,11.5,15.0,0,0,0.2,1.0
4775,20.0,11,1.0326981959903525,0.09180421438898481,1,0,5.0,15.0,0,0,0.1818,1.0
4776,-10.5,19,0.9816452775805247,0.09175831228179032,1,1,13.5,10.0,0,0,0.1579,1.0
4777,21.5,10,0.42720634188799167,0.09171243312564943,1,0,4.5,15.0,0,0,0.2,1.0
4778,21.5,10,1.3807457842348334,0.09166657690908661,1,0,4.5,15.0,0,0,0.2,1.0
4779,-9.0,18,0.9912051832596064,0.09162074362063208,1,1,13.0,10.0,0,0,0.1667,1.0
4780,27.5,6,0.37436870863708727,0.09157493324882177,1,0,2.5,15.0,0,0,0.3333,1.0
4781,18.5,12,1.8271729520266253,0.09152914578219735,1,0,5.5,15.0,0,0,0.1667,1.0
4782,-6.0,16,0.421940993051061,0.09148338120930626,1,1,12.0,10.0,0,0,0.1875,1.0
4783,-6.0,16,0.6958858699688841,0.09143763951870161,1,1,12.0,10.0,0,0,0.1875,1.0
4784,21.5,10,0.662024209111372,0.09139192069894227,1,0,4.5,15.0,0,0,0.2,1.0
4785,7.5,16,0.3670768876655348,0.0913462247385928,1,0,7.5,10.0,0,0,0.125,1.0
4786,20.0,11,0.22052178903103162,0.09130055162622351,1,0,5.0,15.0,0,0,0.1818,1.0
4787,15.5,14,0.9700687921896168,0.09125490135041041,1,0,6.5,15.0,0,0,0.1429,1.0
4788,20.0,11,1.3235151386427526,0.09120927389973521,1,0,5.0,15.0,0,0,0.1818,1.0
4789,7.5,16,1.026437807280053,0.09116366926278535,1,0,7.5,10.0,0,0,0.125,1.0
4790,6.0,17,1.0911286510420757,0.09111808742815397,1,0,8.0,10.0,0,0,0.1176,1.0
4791,20.0,11,0.2974783436238669,0.0910725283844399,1,0,5.0,15.0,0,0,0.1818,1.0
4792,0.5,15,0.9360803454264505,0.09102699212024769,1,1,11.5,15.0,0,0,0.2,1.0
4793,21.5,10,0.36877196232249004,0.09098147862418757,1,0,4.5,15.0,0,0,0.2,1.0
4794,7.5,16,0.7049771824809447,0.09093598788487547,1,0,7.5,10.0,0,0,0.125,1.0
4795,18.5,12,0.3460003406376669,0.09089051989093304,1,0,5.5,15.0,0,0,0.1667,1.0
4796,14.0,15,0.44763064739878755,0.09084507463098758,1,0,7.0,15.0,0,0,0.1333,1.0
4797,6.0,17,1.0057802019960527,0.09079965209367209,1,0,8.0,10.0,0,0,0.1176,1.0
4798,17.0,13,0.4352741294249643,0.09075425226762526,1,0,6.0,15.0,0,0,0.1538,1.0
4799,26.0,7,0.36599174357421965,0.09070887514149145,1,0,3.0,15.0,0,0,0.2857,1.0
4800,-8.5,12,0.5707331817277872,0.09066352070392071,1,2,14.5,15.0,0,0,0.3333,1.0
4801,2.0,14,0.7822629506981923,0.09061818894356875,1,1,11.0,15.0,0,0,0.2143,1.0
4802,-9.0,18,1.6809614956752248,0.09057287984909697,1,1,13.0,10.0,0,0,0.1667,1.0
4803,17.0,13,0.36870702513433007,0.09052759340917242,1,0,6.0,15.0,0,0,0.1538,1.0
4804,-24.0,19,0.7995173073805628,0.09048232961246784,1,2,18.0,10.0,0,0,0.2105,1.0
4805,14.0,15,0.9131021465270462,0.09043708844766161,1,0,7.0,15.0,0,0,0.1333,1.0
4806,14.0,15,1.2784132279011948,0.09039186990343778,1,0,7.0,15.0,0,0,0.1333,1.0
4807,23.0,9,0.2738609676317883,0.09034667396848607,1,0,4.0,15.0,0,0,0.2222,1.0
4808,6.0,17,0.7617352401721418,0.09030150063150183,1,0,8.0,10.0,0,0,0.1176,1.0
4809,4.5,18,0.9294027664780151,0.09025634988118608,1,0,8.5,10.0,0,0,0.1111,1.0
4810,2.0,14,1.1849796849945555,0.0902112217062455,1,1,11.0,15.0,0,0,0.2143,1.0
4811,0.5,15,1.172790239599692,0.09016611609539238,1,1,11.5,15.0,0,0,0.2,1.0
4812,7.5,16,0.9024652666653774,0.09012103303734469,1,0,7.5,10.0,0,0,0.125,1.0
4813,5.0,12,0.5094706127291498,0.09007597252082603,1,1,10.0,15.0,0,0,0.25,1.0
4814,17.0,13,0.6627484692805048,0.09003093453456562,1,0,6.0,15.0,0,0,0.1538,1.0
4815,15.5,14,0.8908137225069208,0.08998591906729834,1,0,6.5,15.0,0,0,0.1429,1.0
4816,18.5,12,0.40612226562571757,0.0899409261077647,1,0,5.5,15.0,0,0,0.1667,1.0
4817,2.0,14,0.38450927828549475,0.08989595564471083,1,1,11.0,15.0,0,0,0.2143,1.0
4818,3.5,13,0.5743786975398201,0.08985100766688847,1,1,10.5,15.0,0,0,0.2308,1.0
4819,-7.5,17,0.4604716579440256,0.08980608216305504,1,1,12.5,10.0,0,0,0.1765,1.0
4820,17.0,13,0.5138582759661539,0.08976117912197351,1,0,6.0,15.0,0,0,0.1538,1.0
4821,15.5,14,1.0879865914105442,0.08971629853241253,1,0,6.5,15.0,0,0,0.1429,1.0
4822,6.0,17,0.7818628685560975,0.08967144038314633,1,0,8.0,10.0,0,0,0.1176,1.0
4823,14.0,15,0.6062961606082562,0.08962660466295476,1,0,7.0,15.0,0,0,0.1333,1.0
4824,24.5,8,0.36603710937137857,0.08958179136062329,1,0,3.5,15.0,0,0,0.25,1.0
4825,4.5,18,1.5420472335043383,0.08953700046494298,1,0,8.5,10.0,0,0,0.1111,1.0
4826,17.0,13,0.8944996518614504,0.08949223196471051,1,0,6.0,15.0,0,0,0.1538,1.0
4827,24.5,8,0.37745061906123123,0.08944748584872816,1,0,3.5,15.0,0,0,0.25,1.0
4828,-9.0,18,0.8918707489254926,0.0894027621058038,1,1,13.0,10.0,0,0,0.1667,1.0
4829,5.0,12,0.3233145146193958,0.08935806072475092,1,1,10.0,15.0,0,0,0.25,1.0
4830,-9.0,18,1.1418607297203645,0.08931338169438854,1,1,13.0,10.0,0,0,0.1667,1.0
4831,24.5,8,0.3662304154367404,0.08926872500354135,1,0,3.5,15.0,0,0,0.25,1.0
4832,20.0,11,0.27296675855654423,0.08922409064103959,1,0,5.0,15.0,0,0,0.1818,1.0
4833,3.5,13,0.37381561211571257,0.08917947859571908,1,1,10.5,15.0,0,0,0.2308,1.0
4834,17.0,13,1.3111605347699844,0.08913488885642122,1,0,6.0,15.0,0,0,0.1538,1.0
4835,0.5,15,1.3320711309594275,0.08909032141199301,1,1,11.5,15.0,0,0,0.2,1.0
4836,17.0,13,0.23170089956809073,0.08904577625128701,1,0,6.0,15.0,0,0,0.1538,1.0
4837,18.5,12,1.3385686691284828,0.08900125336316138,1,0,5.5,15.0,0,0,0.1667,1.0
4838,21.5,10,0.5021425560546436,0.08895675273647981,1,0,4.5,15.0,0,0,0.2,1.0
4839,21.5,10,0.2477449102354427,0.08891227436011158,1,0,4.5,15.0,0,0,0.2,1.0
4840,21.5,10,0.34741337553357726,0.08886781822293152,1,0,4.5,15.0,0,0,0.2,1.0
4841,17.0,13,0.23222635803068548,0.08882338431382006,1,0,6.0,15.0,0,0,0.1538,1.0
4842,-10.5,19,0.8599034943315922,0.08877897262166315,1,1,13.5,10.0,0,0,0.1579,1.0
4843,2.0,14,1.1837746075410902,0.08873458313535232,1,1,11.0,15.0,0,0,0.2143,1.0
4844,-11.5,14,0.3102749804131911,0.08869021584378464,1,2,15.5,15.0,0,0,0.2857,1.0
4845,14.0,15,1.2917609204324092,0.08864587073586276,1,0,7.0,15.0,0,0,0.1333,1.0
4846,-7.5,17,1.0622680040175425,0.08860154780049484,1,1,12.5,10.0,0,0,0.1765,1.0
4847,21.5,10,0.24439108948182842,0.0885572470265946,1,0,4.5,15.0,0,0,0.2,1.0
4848,-6.0,16,0.7579775210790102,0.0885129684030813,1,1,12.0,10.0,0,0,0.1875,1.0
4849,5.0,12,0.718903163939682,0.08846871191887977,1,1,10.0,15.0,0,0,0.25,1.0
4850,5.0,12,1.1602304178930927,0.08842447756292034,1,1,10.0,15.0,0,0,0.25,1.0
4851,7.5,16,0.43839797769340483,0.08838026532413888,1,0,7.5,10.0,0,0,0.125,1.0
4852,0.5,15,0.43177029639841746,0.08833607519147682,1,1,11.5,15.0,0,0,0.2,1.0
4853,23.0,9,0.6835447444379253,0.08829190715388109,1,0,4.0,15.0,0,0,0.2222,1.0
4854,15.5,14,0.9528285476145902,0.08824776120030416,1,0,6.5,15.0,0,0,0.1429,1.0
4855,14.0,15,0.5112747345378137,0.08820363731970401,1,0,7.0,15.0,0,0,0.2667,1.0
4856,6.0,17,0.5836259636086383,0.08815953550104416,1,0,8.0,10.0,0,0,0.1176,1.0
4857,14.0,15,1.1875260089432296,0.08811545573329364,1,0,7.0,15.0,0,0,0.1333,1.0
4858,8.0,10,1.4817575484857972,0.088071398005427,1,1,9.0,15.0,0,0,0.3,1.0
4859,-13.0,15,0.47819692272384756,0.08802736230642429,1,2,16.0,15.0,0,0,0.2667,1.0
4860,0.0,21,1.4217387380480107,0.08798334862527107,1,0,10.0,10.0,0,0,0.0952,1.0
4861,17.0,13,0.5177291464784161,0.08793935695095845,1,0,6.0,15.0,0,0,0.1538,1.0
4862,15.5,14,1.5219371150921146,0.08789538727248297,1,0,6.5,15.0,0,0,0.1429,1.0
4863,-25.5,20,2.1678265108650896,0.08785143957884674,1,2,18.5,10.0,0,0,0.2,1.0
4864,27.5,6,0.3602982376912755,0.08780751385905732,1,0,2.5,15.0,0,0,0.3333,1.0
4865,6.0,17,0.7653284021329149,0.0877636101021278,1,0,8.0,10.0,0,0,0.1176,1.0
4866,17.0,13,1.7572738350546946,0.08771972829707674,1,0,6.0,15.0,0,0,0.1538,1.0
4867,-22.5,18,1.1123507131765078,0.0876758684329282,1,2,17.5,10.0,0,0,0.2222,1.0
4868,18.5,12,0.4224345382499526,0.08763203049871174,1,0,5.5,15.0,0,0,0.1667,1.0
4869,18.5,12,0.411413044340821,0.08758821448346239,1,0,5.5,15.0,0,0,0.1667,1.0
4870,18.5,12,0.5186322874461383,0.08754442037622066,1,0,5.5,15.0,0,0,0.1667,1.0
4871,-9.0,18,0.6803096761583685,0.08750064816603256,1,1,13.0,10.0,0,0,0.1667,1.0
4872,23.0,9,0.34459625523681187,0.08745689784194956,1,0,4.0,15.0,0,0,0.2222,1.0
4873,3.5,13,1.379591855109149,0.08741316939302858,1,1,10.5,15.0,0,0,0.2308,1.0
4874,2.0,14,0.7451848870636667,0.08736946280833208,1,1,11.0,15.0,0,0,0.2143,1.0
4875,14.0,15,0.3954157271536501,0.08732577807692792,1,0,7.0,15.0,0,0,0.1333,1.0
4876,20.0,11,0.2322103386086919,0.08728211518788946,1,0,5.0,15.0,0,0,0.1818,1.0
4877,23.0,9,0.27254631067172813,0.08723847413029552,1,0,4.0,15.0,0,0,0.2222,1.0
4878,6.0,17,1.142653090369281,0.08719485489323038,1,0,8.0,10.0,0,0,0.1176,1.0
4879,2.0,14,0.3470358094891977,0.08715125746578377,1,1,11.0,15.0,0,0,0.2143,1.0
4880,-6.0,16,1.1784351653877718,0.08710768183705088,1,1,12.0,10.0,0,0,0.1875,1.0
4881,0.5,15,0.9471839681493548,0.08706412799613236,1,1,11.5,15.0,0,0,0.2,1.0
4882,17.0,13,0.4948724912099286,0.0870205959321343,1,0,6.0,15.0,0,0,0.3077,1.0
4883,0.5,15,0.3456834259150206,0.08697708563416824,1,1,11.5,15.0,0,0,0.2,1.0
4884,14.0,15,1.3361730939926948,0.08693359709135116,1,0,7.0,15.0,0,0,0.2667,1.0
4885,2.0,14,0.36628777402332174,0.0868901302928055,1,1,11.0,15.0,0,0,0.2143,1.0
4886,0.5,15,0.931178972611172,0.0868466852276591,1,1,11.5,15.0,0,0,0.2,1.0
4887,-10.5,19,1.2533688530663476,0.08680326188504528,1,1,13.5,10.0,0,0,0.1579,1.0
4888,0.5,15,0.27891873765478553,0.08675986025410276,1,1,11.5,15.0,0,0,0.2,1.0
4889,-25.0,14,0.5278589595768498,0.08671648032397572,1,3,20.0,15.0,0,0,0.3571,1.0
4890,15.5,14,0.743777966550145,0.08667312208381374,1,0,6.5,15.0,0,0,0.1429,1.0
4891,4.5,18,0.9775555337327363,0.08662978552277184,1,0,8.5,10.0,0,0,0.1111,1.0
4892,9.5,9,0.7666922670752995,0.08658647063001046,1,1,8.5,15.0,0,0,0.3333,1.0
4893,15.5,14,1.0865529406367238,0.08654317739469546,1,0,6.5,15.0,0,0,0.1429,1.0
4894,4.5,18,0.9536698324224775,0.08649990580599812,1,0,8.5,10.0,0,0,0.1111,1.0
4895,14.0,15,1.067538394660491,0.08645665585309513,1,0,7.0,15.0,0,0,0.2667,1.0
4896,-6.0,16,0.7155543886048257,0.08641342752516859,1,1,12.0,10.0,0,0,0.1875,1.0
4897,7.5,16,0.7708253640815907,0.08637022081140601,1,0,7.5,10.0,0,0,0.125,1.0
4898,3.0,19,1.0923903272374822,0.08632703570100031,1,0,9.0,10.0,0,0,0.1053,1.0
4899,15.5,14,0.6261766308769461,0.08628387218314981,1,0,6.5,15.0,0,0,0.1429,1.0
4900,0.5,15,0.9862490461892341,0.08624073024705824,1,1,11.5,15.0,0,0,0.2,1.0
4901,0.5,15,1.5026776842608889,0.08619760988193471,1,1,11.5,15.0,0,0,0.2,1.0
4902,0.5,15,0.4607891965138858,0.08615451107699375,1,1,11.5,15.0,0,0,0.2,1.0
4903,18.5,12,0.3034739945322083,0.08611143382145525,1,0,5.5,15.0,0,0,0.1667,1.0
4904,20.0,11,0.22735587688085845,0.08606837810454453,1,0,5.0,15.0,0,0,0.1818,1.0
4905,18.5,12,0.4032568641192924,0.08602534391549226,1,0,5.5,15.0,0,0,0.1667,1.0
4906,18.5,12,0.21057775316026847,0.08598233124353452,1,0,5.5,15.0,0,0,0.1667,1.0
4907,14.0,15,0.981384607455442,0.08593934007791276,1,0,7.0,15.0,0,0,0.1333,1.0
4908,4.5,18,0.9165127826543633,0.08589637040787382,1,0,8.5,10.0,0,0,0.1111,1.0
4909,18.5,12,1.0237481319444868,0.08585342222266988,1,0,5.5,15.0,0,0,0.1667,1.0
4910,20.0,11,0.9568258705930875,0.08581049551155855,1,0,5.0,15.0,0,0,0.1818,1.0
4911,14.0,15,0.5259396335022404,0.08576759026380278,1,0,7.0,15.0,0,0,0.1333,1.0
4912,15.5,14,0.770012809263078,0.08572470646867088,1,0,6.5,15.0,0,0,0.1429,1.0
4913,1.5,20,0.5792873938134229,0.08568184411543654,1,0,9.5,10.0,0,0,0.1,1.0
4914,23.0,9,0.334907091183067,0.08563900319337883,1,0,4.0,15.0,0,0,0.2222,1.0
4915,18.5,12,0.4012892905355511,0.08559618369178215,1,0,5.5,15.0,0,0,0.1667,1.0
4916,1.5,20,1.2252610279031422,0.08555338559993626,1,0,9.5,10.0,0,0,0.1,1.0
4917,14.0,15,0.5744746128092281,0.0855106089071363,1,0,7.0,15.0,0,0,0.1333,1.0
4918,-12.0,20,0.6036323208877749,0.08546785360268273,1,1,14.0,10.0,0,0,0.15,1.0
4919,-7.5,17,2.542995970223838,0.0854251196758814,1,1,12.5,10.0,0,0,0.1765,1.0
4920,14.0,15,0.28418034766573685,0.08538240711604346,1,0,7.0,15.0,0,0,0.1333,1.0
4921,-13.0,15,1.875968567955057,0.08533971591248544,1,2,16.0,15.0,0,0,0.2667,1.0
4922,7.5,16,0.8942428945005654,0.0852970460545292,1,0,7.5,10.0,0,0,0.125,1.0
4923,14.0,15,0.2229602326028991,0.08525439753150194,1,0,7.0,15.0,0,0,0.1333,1.0
4924,-6.0,16,1.3025133773612176,0.08521177033273619,1,1,12.0,10.0,0,0,0.1875,1.0
4925,0.5,15,0.6384285333845078,0.08516916444756983,1,1,11.5,15.0,0,0,0.2,1.0
4926,3.0,19,1.3164477506323047,0.08512657986534605,1,0,9.0,10.0,0,0,0.1053,1.0
4927,-7.5,17,1.3072455532649954,0.08508401657541338,1,1,12.5,10.0,0,0,0.1765,1.0
4928,18.5,12,0.640530940962941,0.08504147456712569,1,0,5.5,15.0,0,0,0.1667,1.0
4929,21.5,10,0.31388171301037493,0.08499895382984213,1,0,4.5,15.0,0,0,0.2,1.0
4930,23.0,9,0.6637043461279445,0.08495645435292722,1,0,4.0,15.0,0,0,0.2222,1.0
4931,7.5,16,1.0558075454769948,0.08491397612575076,1,0,7.5,10.0,0,0,0.125,1.0
4932,18.5,12,0.40073818812359213,0.0848715191376879,1,0,5.5,15.0,0,0,0.1667,1.0
4933,20.0,11,0.5627426506382854,0.08482908337811905,1,0,5.0,15.0,0,0,0.1818,1.0
4934,15.5,14,0.6902453562007331,0.08478666883642999,1,0,6.5,15.0,0,0,0.1429,1.0
4935,-12.0,20,1.0064370198324533,0.08474427550201177,1,1,14.0,10.0,0,0,0.15,1.0
4936,-13.0,15,0.6158236285561786,0.08470190336426077,1,2,16.0,15.0,0,0,0.4,1.0
4937,4.5,18,2.668817640764143,0.08465955241257864,1,0,8.5,10.0,0,0,0.1111,1.0
4938,6.0,17,0.6279802510798154,0.08461722263637235,1,0,8.0,10.0,0,0,0.1176,1.0
4939,24.5,8,0.3891840839455418,0.08457491402505417,1,0,3.5,15.0,0,0,0.25,1.0
4940,-6.0,16,1.0699157585794217,0.08453262656804164,1,1,12.0,10.0,0,0,0.1875,1.0
4941,17.0,13,1.029990485176923,0.08449036025475762,1,0,6.0,15.0,0,0,0.3077,1.0
4942,-6.0,16,1.0013157642079666,0.08444811507463025,1,1,12.0,10.0,0,0,0.1875,1.0
4943,20.0,11,0.24982001649711094,0.08440589101709293,1,0,5.0,15.0,0,0,0.1818,1.0
4944,14.0,15,0.26423983862633593,0.0843636880715844,1,0,7.0,15.0,0,0,0.1333,1.0
4945,17.0,13,0.33712130673547525,0.08432150622754861,1,0,6.0,15.0,0,0,0.1538,1.0
4946,14.0,15,0.9626661943384012,0.08427934547443484,1,0,7.0,15.0,0,0,0.1333,1.0
4947,-9.0,18,0.7621253067504468,0.08423720580169763,1,1,13.0,10.0,0,0,0.1667,1.0
4948,21.5,10,0.489770551848701,0.08419508719879679,1,0,4.5,15.0,0,0,0.2,1.0
4949,14.0,15,0.3627105271692013,0.0841529896551974,1,0,7.0,15.0,0,0,0.1333,1.0
4950,0.5,15,0.6011311841545829,0.0841109131603698,1,1,11.5,15.0,0,0,0.2,1.0
4951,4.5,18,2.0354365666842953,0.08406885770378962,1,0,8.5,10.0,0,0,0.1111,1.0
4952,6.0,17,0.6034909238985732,0.08402682327493773,1,0,8.0,10.0,0,0,0.2353,1.0
4953,6.0,17,0.5391669363488305,0.08398480986330026,1,0,8.0,10.0,0,0,0.1176,1.0
4954,7.5,16,1.081884028299509,0.08394281745836861,1,0,7.5,10.0,0,0,0.125,1.0
4955,17.0,13,1.1002507700979334,0.08390084604963943,1,0,6.0,15.0,0,0,0.1538,1.0
4956,17.0,13,0.8944594512535711,0.08385889562661462,1,0,6.0,15.0,0,0,0.1538,1.0
4957,15.5,14,0.4236112793546362,0.08381696617880133,1,0,6.5,15.0,0,0,0.1429,1.0
4958,-9.0,18,0.8433654800868843,0.08377505769571193,1,1,13.0,10.0,0,0,0.1667,1.0
4959,1.5,20,1.097973356704455,0.08373317016686409,1,0,9.5,10.0,0,0,0.1,1.0
4960,-10.0,13,2.2346255530383052,0.08369130358178066,1,2,15.0,15.0,0,0,0.3077,1.0
4961,-12.0,20,1.1227479311746502,0.08364945792998978,1,1,14.0,10.0,0,0,0.15,1.0
4962,14.0,15,0.46007860594475564,0.08360763320102478,1,0,7.0,15.0,0,0,0.1333,1.0
4963,-13.0,15,0.6156020813753461,0.08356582938442428,1,2,16.0,15.0,0,0,0.2667,1.0
4964,14.0,15,1.1414557903797558,0.08352404646973208,1,0,7.0,15.0,0,0,0.1333,1.0
4965,18.5,12,0.4224717139801033,0.08348228444649722,1,0,5.5,15.0,0,0,0.1667,1.0
4966,2.0,14,1.4759515951627429,0.08344054330427397,1,1,11.0,15.0,0,0,0.2143,1.0
4967,7.5,16,1.1158016225216738,0.08339882303262185,1,0,7.5,10.0,0,0,0.125,1.0
4968,17.0,13,0.8800537273765575,0.08335712362110555,1,0,6.0,15.0,0,0,0.1538,1.0
4969,23.0,9,0.2780782265676357,0.083315445059295,1,0,4.0,15.0,0,0,0.2222,1.0
4970,-10.5,19,1.0597304803991174,0.08327378733676535,1,1,13.5,10.0,0,0,0.1579,1.0
4971,17.0,13,1.5467178658609375,0.08323215044309698,1,0,6.0,15.0,0,0,0.1538,1.0
4972,18.5,12,0.4033644093750673,0.08319053436787543,1,0,5.5,15.0,0,0,0.1667,1.0
4973,17.0,13,0.34679177987645526,0.0831489391006915,1,0,6.0,15.0,0,0,0.1538,1.0
4974,17.0,13,0.7741607522903031,0.08310736463114116,1,0,6.0,15.0,0,0,0.1538,1.0
4975,0.5,15,0.9868490649163495,0.08306581094882559,1,1,11.5,15.0,0,0,0.2,1.0
4976,15.5,14,0.8594301315188199,0.08302427804335118,1,0,6.5,15.0,0,0,0.1429,1.0
4977,4.5,18,0.7138417607776546,0.0829827659043295,1,0,8.5,10.0,0,0,0.1111,1.0
4978,15.5,14,1.1393241956179316,0.08294127452137734,1,0,6.5,15.0,0,0,0.1429,1.0
4979,14.0,15,1.0882884350629682,0.08289980388411665,1,0,7.0,15.0,0,0,0.1333,1.0
4980,3.0,19,1.1732817481349502,0.0828583539821746,1,0,9.0,10.0,0,0,0.1053,1.0
4981,7.5,16,1.1228028897887476,0.08281692480518352,1,0,7.5,10.0,0,0,0.125,1.0
4982,3.0,19,1.9341338495848215,0.08277551634278094,1,0,9.0,10.0,0,0,0.1053,1.0
4983,6.0,17,0.7635407180442816,0.08273412858460955,1,0,8.0,10.0,0,0,0.1176,1.0
4984,4.5,18,1.037953333846796,0.08269276152031725,1,0,8.5,10.0,0,0,0.2222,1.0
4985,24.5,8,0.47684045693808974,0.0826514151395571,1,0,3.5,15.0,0,0,0.25,1.0
4986,21.5,10,0.3443374575788539,0.08261008943198732,1,0,4.5,15.0,0,0,0.2,1.0
4987,20.0,11,0.8011714811705918,0.08256878438727133,1,0,5.0,15.0,0,0,0.1818,1.0
4988,18.5,12,0.7121037307911521,0.0825274999950777,1,0,5.5,15.0,0,0,0.1667,1.0
4989,17.0,13,0.582597071751842,0.08248623624508017,1,0,6.0,15.0,0,0,0.1538,1.0
4990,0.0,21,2.178267475092496,0.08244499312695763,1,0,10.0,10.0,0,0,0.0952,1.0
4991,23.0,9,0.9549455274383232,0.08240377063039415,1,0,4.0,15.0,0,0,0.2222,1.0
4992,17.0,13,0.49291814009141527,0.08236256874507897,1,0,6.0,15.0,0,0,0.1538,1.0
4993,20.0,11,0.5773502544295497,0.08232138746070643,1,0,5.0,15.0,0,0,0.1818,1.0
