episode,reward,steps,td_error,epsilon,success,term_reason
4383,-20.0,7,7.174652282886001,0.6451180752990792,0,failure
4384,-20.0,1,1.4210854715202004e-14,0.6450535634915493,0,failure
4385,6.0,6,11.766373382051542,0.6449890581352001,0,failure
4386,-20.0,1,1.4210854715202004e-14,0.6449245592293866,0,failure
4387,15.0,14,11.324679061767727,0.6448600667734637,0,failure
4388,-20.0,1,1.4210854715202004e-14,0.6447955807667864,0,failure
4389,62.0,17,18.69893039011472,0.6447311012087098,0,failure
4390,36.0,20,8.56460340529254,0.644666628098589,0,failure
4391,-20.0,1,1.4210854715202004e-14,0.6446021614357791,0,failure
4392,55.0,25,8.081545916342861,0.6445377012196355,0,failure
4393,-13.0,4,9.64871401816719,0.6444732474495135,0,failure
4394,8.0,8,15.95534952956886,0.6444088001247685,0,failure
4395,-6.0,5,13.01175429574165,0.6443443592447561,0,failure
4396,-13.0,3,5.431883688585056,0.6442799248088316,0,failure
4397,-13.0,2,37.35961590634716,0.6442154968163507,0,failure
4398,8.0,13,4.625433126293416,0.644151075266669,0,failure
4399,43.0,11,11.645006827023394,0.6440866601591424,0,failure
4400,-20.0,1,1.4210854715202004e-14,0.6440222514931265,0,failure
4401,-20.0,2,14.282726045304047,0.6439578492679773,0,failure
4402,8.0,6,6.699268685669577,0.6438934534830505,0,failure
4403,-6.0,6,17.830270378587826,0.6438290641377022,0,failure
4404,36.0,13,8.992169672312222,0.6437646812312885,0,failure
4405,-20.0,6,5.523382962259917,0.6437003047631654,0,failure
4406,-20.0,2,23.083679114733314,0.6436359347326891,0,failure
4407,-20.0,4,7.80439432709372,0.6435715711392158,0,failure
4408,-13.0,2,10.591460223093868,0.6435072139821019,0,failure
4409,-20.0,1,1.4210854715202004e-14,0.6434428632607037,0,failure
4410,15.0,10,9.819989073300837,0.6433785189743776,0,failure
4411,50.0,16,11.517449560337436,0.6433141811224802,0,failure
4412,-20.0,3,13.061747935660522,0.6432498497043679,0,failure
4413,-13.0,2,22.910569447183665,0.6431855247193975,0,failure
4414,-13.0,2,19.073315007774525,0.6431212061669256,0,failure
4415,36.0,18,16.06039760314285,0.643056894046309,0,failure
4416,-20.0,3,10.429323450014463,0.6429925883569043,0,failure
4417,-20.0,1,44.66246998894236,0.6429282890980687,0,failure
4418,-20.0,1,1.4210854715202004e-14,0.6428639962691588,0,failure
4419,-20.0,3,4.874321448342364,0.6427997098695319,0,failure
4420,-6.0,3,5.7473680499140025,0.642735429898545,0,failure
4421,-20.0,1,1.4210854715202004e-14,0.6426711563555552,0,failure
4422,-13.0,2,24.80275453517669,0.6426068892399196,0,failure
4423,-20.0,2,5.903559746569657,0.6425426285509956,0,failure
4424,-20.0,1,1.4210854715202004e-14,0.6424783742881406,0,failure
4425,-20.0,1,1.4210854715202004e-14,0.6424141264507118,0,failure
4426,-20.0,2,16.800373846373812,0.6423498850380668,0,failure
4427,-6.0,4,9.444431339510388,0.642285650049563,0,failure
4428,-13.0,9,10.307610951643175,0.642221421484558,0,failure
4429,20.0,15,9.668474349852717,0.6421571993424096,0,failure
4430,-6.0,3,10.058200505631694,0.6420929836224754,0,failure
4431,142.0,32,11.397428898265666,0.6420287743241131,0,failure
4432,-20.0,2,6.08022160336318,0.6419645714466807,0,failure
4433,-20.0,2,28.33008068141096,0.6419003749895361,0,failure
4434,-20.0,1,43.29170570095981,0.6418361849520372,0,failure
4435,-20.0,1,1.4210854715202004e-14,0.641772001333542,0,failure
4436,43.0,18,12.441980780480868,0.6417078241334087,0,failure
4437,-20.0,14,9.539313534861076,0.6416436533509953,0,failure
4438,-20.0,3,4.113020522302302,0.6415794889856602,0,failure
4439,-20.0,1,1.4210854715202004e-14,0.6415153310367616,0,failure
4440,1.0,5,22.049309391440143,0.6414511795036579,0,failure
4441,-20.0,1,1.4210854715202004e-14,0.6413870343857075,0,failure
4442,-20.0,1,38.96253513086383,0.641322895682269,0,failure
4443,-13.0,2,18.360055829231204,0.6412587633927007,0,failure
4444,-6.0,5,12.237712689305997,0.6411946375163614,0,failure
4445,-20.0,4,5.708934227129575,0.6411305180526098,0,failure
4446,-13.0,2,16.454740713626347,0.6410664050008046,0,failure
4447,-20.0,1,1.4210854715202004e-14,0.6410022983603045,0,failure
4448,-1.0,5,11.147690471917354,0.6409381981304685,0,failure
4449,-20.0,1,1.4210854715202004e-14,0.6408741043106554,0,failure
4450,-20.0,1,54.176220274273334,0.6408100169002243,0,failure
4451,-20.0,4,7.626538929701331,0.6407459358985343,0,failure
4452,-20.0,7,5.459227999184753,0.6406818613049445,0,failure
4453,-15.0,7,8.596409206741646,0.6406177931188141,0,failure
4454,-6.0,4,5.115023101212773,0.6405537313395022,0,failure
4455,-20.0,1,1.4210854715202004e-14,0.6404896759663683,0,failure
4456,-13.0,3,10.947448903920622,0.6404256269987717,0,failure
4457,-6.0,3,18.3109330284434,0.6403615844360718,0,failure
4458,-20.0,1,1.4210854715202004e-14,0.6402975482776282,0,failure
4459,36.0,11,11.182893833627057,0.6402335185228004,0,failure
4460,-20.0,1,1.4210854715202004e-14,0.6401694951709481,0,failure
4461,-20.0,1,1.4210854715202004e-14,0.640105478221431,0,failure
4462,-20.0,3,5.325585259619975,0.6400414676736089,0,failure
4463,-20.0,4,8.223756257152134,0.6399774635268416,0,failure
4464,-20.0,4,3.954801301527863,0.6399134657804889,0,failure
4465,-20.0,1,44.96487014106628,0.6398494744339108,0,failure
4466,-20.0,2,15.419887810074854,0.6397854894864674,0,failure
4467,-20.0,1,1.4210854715202004e-14,0.6397215109375187,0,failure
4468,6.0,11,6.335003929701667,0.639657538786425,0,failure
4469,15.0,12,10.288940617506247,0.6395935730325463,0,failure
4470,-20.0,1,1.4210854715202004e-14,0.639529613675243,0,failure
4471,64.0,24,12.420649568310372,0.6394656607138755,0,failure
4472,-20.0,1,1.4210854715202004e-14,0.6394017141478041,0,failure
4473,-20.0,1,1.4210854715202004e-14,0.6393377739763894,0,failure
4474,97.0,29,12.317242380767855,0.6392738401989917,0,failure
4475,134.0,32,12.488762810961056,0.6392099128149717,0,failure
4476,8.0,13,9.713069682411474,0.6391459918236903,0,failure
4477,-15.0,3,4.893736620036912,0.6390820772245079,0,failure
4478,-6.0,4,4.20778244471657,0.6390181690167855,0,failure
4479,-6.0,3,19.13108652035496,0.6389542671998839,0,failure
4480,-20.0,3,16.583294640388566,0.6388903717731639,0,failure
4481,-20.0,1,35.77674528968416,0.6388264827359865,0,failure
4482,15.0,6,12.763064092640752,0.6387626000877129,0,failure
4483,-20.0,3,6.495666010344036,0.6386987238277041,0,failure
4484,-13.0,3,21.483446984640114,0.6386348539553214,0,failure
4485,-13.0,2,7.515314440218871,0.6385709904699258,0,failure
4486,-20.0,2,7.291179380624934,0.6385071333708788,0,failure
4487,-6.0,5,10.750257447589162,0.6384432826575418,0,failure
4488,-6.0,4,6.6716968541460915,0.638379438329276,0,failure
4489,-20.0,2,18.982097752212347,0.6383156003854431,0,failure
4490,64.0,20,9.7392516812721,0.6382517688254046,0,failure
4491,-6.0,5,10.847746162205809,0.638187943648522,0,failure
4492,8.0,6,15.749503678110848,0.6381241248541571,0,failure
4493,-20.0,1,1.4210854715202004e-14,0.6380603124416717,0,failure
4494,1.0,5,11.007776214721272,0.6379965064104276,0,failure
4495,-20.0,1,1.4210854715202004e-14,0.6379327067597865,0,failure
4496,20.0,8,10.243061548713019,0.6378689134891106,0,failure
4497,-20.0,1,1.4210854715202004e-14,0.6378051265977617,0,failure
4498,-20.0,2,29.644187803086286,0.6377413460851019,0,failure
4499,-6.0,4,20.00577809796024,0.6376775719504935,0,failure
4500,-20.0,3,9.784554857634577,0.6376138041932984,0,failure
4501,22.0,15,7.549387766760011,0.6375500428128791,0,failure
4502,-10.0,9,15.240829130481002,0.6374862878085978,0,failure
4503,-20.0,1,37.84868967489867,0.637422539179817,0,failure
4504,-20.0,2,14.049053759077422,0.637358796925899,0,failure
4505,-20.0,1,1.4210854715202004e-14,0.6372950610462065,0,failure
4506,-6.0,5,15.156019262807598,0.6372313315401019,0,failure
4507,-20.0,1,36.85423598462854,0.637167608406948,0,failure
4508,-20.0,1,1.4210854715202004e-14,0.6371038916461073,0,failure
4509,-20.0,3,12.797379289445308,0.6370401812569426,0,failure
4510,-13.0,4,2.404156698512022,0.6369764772388169,0,failure
4511,-20.0,2,30.309794931609183,0.636912779591093,0,failure
4512,-13.0,3,5.211060259644675,0.6368490883131339,0,failure
4513,-20.0,1,1.4210854715202004e-14,0.6367854034043026,0,failure
4514,-20.0,1,1.4210854715202004e-14,0.6367217248639622,0,failure
4515,-20.0,1,1.4210854715202004e-14,0.6366580526914758,0,failure
4516,-13.0,2,14.440689496191514,0.6365943868862066,0,failure
4517,-20.0,2,5.7251731086502105,0.636530727447518,0,failure
4518,-20.0,1,1.4210854715202004e-14,0.6364670743747733,0,failure
4519,-20.0,1,1.4210854715202004e-14,0.6364034276673358,0,failure
4520,55.0,18,13.26517019516273,0.6363397873245691,0,failure
4521,43.0,14,15.500658099383537,0.6362761533458366,0,failure
4522,-13.0,2,7.535242916525174,0.636212525730502,0,failure
4523,71.0,20,9.32266266549328,0.6361489044779289,0,failure
4524,-20.0,1,1.4210854715202004e-14,0.6360852895874811,0,failure
4525,-20.0,1,1.4210854715202004e-14,0.6360216810585224,0,failure
4526,71.0,19,9.527766144517242,0.6359580788904166,0,failure
4527,-20.0,1,1.4210854715202004e-14,0.6358944830825275,0,failure
4528,-20.0,1,1.4210854715202004e-14,0.6358308936342193,0,failure
4529,32.0,13,9.792010499988235,0.6357673105448559,0,failure
4530,20.0,11,10.457871828730056,0.6357037338138014,0,failure
4531,15.0,11,18.527616259572195,0.6356401634404201,0,failure
4532,-20.0,1,1.4210854715202004e-14,0.6355765994240761,0,failure
4533,-13.0,3,18.133293297555433,0.6355130417641337,0,failure
4534,-13.0,2,6.22129711840876,0.6354494904599572,0,failure
4535,-20.0,4,8.849448716136703,0.6353859455109112,0,failure
4536,-20.0,3,6.002182030298383,0.6353224069163601,0,failure
4537,-20.0,1,1.4210854715202004e-14,0.6352588746756684,0,failure
4538,8.0,6,14.401356177942887,0.6351953487882008,0,failure
4539,8.0,7,16.635137100440858,0.635131829253322,0,failure
4540,6.0,5,8.346473529774325,0.6350683160703967,0,failure
4541,13.0,10,12.085548301162003,0.6350048092387897,0,failure
4542,-13.0,2,31.28487439263176,0.6349413087578658,0,failure
4543,-8.0,4,16.380343692685255,0.63487781462699,0,failure
4544,-13.0,4,18.68028638312693,0.6348143268455273,0,failure
4545,-20.0,1,1.4210854715202004e-14,0.6347508454128428,0,failure
4546,-13.0,4,14.640808730588658,0.6346873703283015,0,failure
4547,-20.0,1,1.4210854715202004e-14,0.6346239015912687,0,failure
4548,15.0,10,21.244762162107072,0.6345604392011096,0,failure
4549,22.0,8,11.561124684942254,0.6344969831571895,0,failure
4550,-1.0,9,12.121028927278429,0.6344335334588738,0,failure
4551,-20.0,1,1.4210854715202004e-14,0.6343700901055279,0,failure
4552,-6.0,12,11.811297994083999,0.6343066530965173,0,failure
4553,-6.0,5,16.99495682776766,0.6342432224312077,0,failure
4554,1.0,6,12.111145217344037,0.6341797981089645,0,failure
4555,-20.0,1,42.59068855182916,0.6341163801291536,0,failure
4556,-20.0,1,1.4210854715202004e-14,0.6340529684911407,0,failure
4557,22.0,14,14.011040870671664,0.6339895631942916,0,failure
4558,-20.0,2,29.105528782454623,0.6339261642379721,0,failure
4559,1.0,12,11.90686275144438,0.6338627716215484,0,failure
4560,36.0,12,14.485317367290763,0.6337993853443862,0,failure
4561,1.0,7,22.077900532419076,0.6337360054058517,0,failure
4562,-20.0,1,1.4210854715202004e-14,0.6336726318053112,0,failure
4563,34.0,10,12.978122826312793,0.6336092645421306,0,failure
4564,-6.0,3,10.701023269664375,0.6335459036156764,0,failure
4565,8.0,7,10.503654029024247,0.6334825490253149,0,failure
4566,-8.0,10,12.083175629636207,0.6334192007704124,0,failure
4567,-20.0,1,1.4210854715202004e-14,0.6333558588503353,0,failure
4568,13.0,10,11.055066083632052,0.6332925232644503,0,failure
4569,-13.0,3,7.786801286809495,0.6332291940121239,0,failure
4570,-20.0,2,2.6461837191482402,0.6331658710927226,0,failure
4571,-13.0,7,14.217589392950902,0.6331025545056134,0,failure
4572,-20.0,1,58.3774072574566,0.6330392442501628,0,failure
4573,-20.0,2,4.671647030944156,0.6329759403257378,0,failure
4574,46.0,15,11.63092652286954,0.6329126427317052,0,failure
4575,-20.0,1,1.4210854715202004e-14,0.632849351467432,0,failure
4576,-20.0,2,20.28937388425176,0.6327860665322853,0,failure
4577,-8.0,5,25.161723380522698,0.6327227879256321,0,failure
4578,-13.0,2,23.79033480543685,0.6326595156468395,0,failure
4579,15.0,9,15.596395417742464,0.6325962496952748,0,failure
4580,-20.0,1,1.4210854715202004e-14,0.6325329900703053,0,failure
4581,-6.0,3,13.111989250949664,0.6324697367712983,0,failure
4582,-20.0,3,15.651198809123764,0.6324064897976212,0,failure
4583,1.0,17,14.101451832996291,0.6323432491486414,0,failure
4584,-20.0,1,1.4210854715202004e-14,0.6322800148237265,0,failure
4585,-13.0,2,8.167780181308892,0.6322167868222441,0,failure
4586,-20.0,1,1.4210854715202004e-14,0.6321535651435619,0,failure
4587,15.0,7,11.512061324625247,0.6320903497870476,0,failure
4588,-20.0,4,19.715707091660178,0.6320271407520689,0,failure
4589,-20.0,1,1.4210854715202004e-14,0.6319639380379937,0,failure
4590,29.0,11,13.607073326417423,0.6319007416441899,0,failure
4591,-20.0,1,40.18987157671886,0.6318375515700254,0,failure
4592,-20.0,1,1.4210854715202004e-14,0.6317743678148684,0,failure
4593,-20.0,4,17.106409641481534,0.6317111903780869,0,failure
4594,-20.0,1,1.4210854715202004e-14,0.6316480192590491,0,failure
4595,27.0,13,10.313040513993208,0.6315848544571232,0,failure
4596,-20.0,1,52.78136179440662,0.6315216959716775,0,failure
4597,-20.0,2,21.139574818170736,0.6314585438020803,0,failure
4598,36.0,12,13.939715681200505,0.6313953979477002,0,failure
4599,-20.0,1,36.17088441904697,0.6313322584079054,0,failure
4600,-20.0,2,6.471206818930305,0.6312691251820646,0,failure
4601,-13.0,4,4.873114285046582,0.6312059982695464,0,failure
4602,-20.0,3,1.894290555594175,0.6311428776697194,0,failure
4603,-8.0,9,6.754363408116516,0.6310797633819525,0,failure
4604,8.0,7,10.791734166835452,0.6310166554056142,0,failure
4605,-20.0,1,1.4210854715202004e-14,0.6309535537400737,0,failure
4606,-6.0,3,8.81854406502663,0.6308904583846997,0,failure
4607,-20.0,2,13.616684947463414,0.6308273693388612,0,failure
4608,-20.0,3,17.87398590381545,0.6307642866019273,0,failure
4609,-20.0,4,17.85294068167925,0.6307012101732671,0,failure
4610,-6.0,4,9.646465059220514,0.6306381400522497,0,failure
4611,-6.0,3,14.809560272317663,0.6305750762382445,0,failure
4612,-6.0,7,14.76190774065663,0.6305120187306207,0,failure
4613,1.0,7,5.938007024035597,0.6304489675287476,0,failure
4614,1.0,6,14.810025439043258,0.6303859226319947,0,failure
4615,1.0,7,12.50248076311963,0.6303228840397315,0,failure
4616,-20.0,1,55.325767330000026,0.6302598517513275,0,failure
4617,-20.0,3,2.7803093885698567,0.6301968257661523,0,failure
4618,-13.0,2,18.127016857879,0.6301338060835757,0,failure
4619,-20.0,1,1.4210854715202004e-14,0.6300707927029674,0,failure
4620,-6.0,5,24.479074084382905,0.6300077856236971,0,failure
4621,-20.0,1,1.4210854715202004e-14,0.6299447848451347,0,failure
4622,8.0,6,9.673897639029645,0.6298817903666503,0,failure
4623,-6.0,4,20.19133334190511,0.6298188021876137,0,failure
4624,-20.0,1,52.45795531173962,0.6297558203073949,0,failure
4625,-6.0,5,9.851842416632888,0.6296928447253641,0,failure
4626,-20.0,4,3.7717173619200706,0.6296298754408916,0,failure
4627,-6.0,8,14.282647602476473,0.6295669124533475,0,failure
4628,-20.0,1,1.4210854715202004e-14,0.6295039557621022,0,failure
4629,8.0,6,12.367213535892743,0.6294410053665259,0,failure
4630,1.0,13,9.83997430967738,0.6293780612659893,0,failure
4631,-20.0,1,1.4210854715202004e-14,0.6293151234598627,0,failure
4632,-20.0,1,1.4210854715202004e-14,0.6292521919475168,0,failure
4633,8.0,8,14.11812149658998,0.6291892667283221,0,failure
4634,-20.0,1,1.4210854715202004e-14,0.6291263478016492,0,failure
4635,-20.0,1,49.819193813572525,0.629063435166869,0,failure
4636,-20.0,1,1.4210854715202004e-14,0.6290005288233523,0,failure
4637,8.0,10,7.384820991922782,0.62893762877047,0,failure
4638,-13.0,2,13.527027342851557,0.6288747350075929,0,failure
4639,-8.0,11,12.88400771966684,0.6288118475340921,0,failure
4640,1.0,4,15.577751233654332,0.6287489663493387,0,failure
4641,-8.0,4,19.820445005646647,0.6286860914527038,0,failure
4642,-20.0,1,1.4210854715202004e-14,0.6286232228435585,0,failure
4643,-20.0,4,5.788252570257223,0.6285603605212742,0,failure
4644,-20.0,2,8.411971681531398,0.628497504485222,0,failure
4645,-20.0,2,3.7923731269859786,0.6284346547347734,0,failure
4646,69.0,18,14.052106898426418,0.6283718112693,0,failure
4647,-20.0,3,13.368822637637974,0.6283089740881731,0,failure
4648,99.0,25,14.519100564171968,0.6282461431907643,0,failure
4649,-20.0,1,1.4210854715202004e-14,0.6281833185764453,0,failure
4650,-6.0,5,9.261557233361806,0.6281205002445877,0,failure
4651,-20.0,3,4.06108818795562,0.6280576881945632,0,failure
4652,22.0,13,11.179637939414384,0.6279948824257438,0,failure
4653,-20.0,2,5.837839659768463,0.6279320829375011,0,failure
4654,-13.0,2,12.907524944915188,0.6278692897292074,0,failure
4655,-6.0,8,16.01510703267465,0.6278065028002345,0,failure
4656,-20.0,2,22.912509223581893,0.6277437221499546,0,failure
4657,-20.0,1,1.4210854715202004e-14,0.6276809477777395,0,failure
4658,-1.0,9,5.839472364831508,0.6276181796829617,0,failure
4659,15.0,10,6.4638592844497165,0.6275554178649935,0,failure
4660,13.0,10,8.523011315557422,0.627492662323207,0,failure
4661,-20.0,1,50.92665793691146,0.6274299130569747,0,failure
4662,-6.0,5,3.9134203752513868,0.627367170065669,0,failure
4663,-20.0,2,3.2027319742891276,0.6273044333486625,0,failure
4664,6.0,6,20.724657678594216,0.6272417029053277,0,failure
4665,-15.0,3,4.017384547059721,0.6271789787350371,0,failure
4666,-20.0,1,45.833992143220314,0.6271162608371637,0,failure
4667,-20.0,1,1.4210854715202004e-14,0.6270535492110799,0,failure
4668,-20.0,1,1.4210854715202004e-14,0.6269908438561588,0,failure
4669,-20.0,2,21.080407528661354,0.6269281447717732,0,failure
4670,-6.0,5,13.862590808396595,0.626865451957296,0,failure
4671,-20.0,1,1.4210854715202004e-14,0.6268027654121003,0,failure
4672,15.0,8,14.237002892132299,0.6267400851355591,0,failure
4673,-20.0,1,1.4210854715202004e-14,0.6266774111270456,0,failure
4674,-6.0,3,14.189037517272817,0.6266147433859328,0,failure
4675,-13.0,3,25.23973711976873,0.6265520819115943,0,failure
4676,-20.0,1,1.4210854715202004e-14,0.6264894267034031,0,failure
4677,-13.0,4,16.69916401433821,0.6264267777607327,0,failure
4678,-20.0,1,1.4210854715202004e-14,0.6263641350829566,0,failure
4679,1.0,9,12.733270245927113,0.6263014986694483,0,failure
4680,-20.0,5,11.404692659080661,0.6262388685195813,0,failure
4681,-20.0,1,1.4210854715202004e-14,0.6261762446327294,0,failure
4682,36.0,23,10.54423528603273,0.6261136270082661,0,failure
4683,-6.0,5,15.86960312565416,0.6260510156455653,0,failure
4684,-13.0,2,15.583160377675355,0.6259884105440008,0,failure
4685,-20.0,2,7.702971015729819,0.6259258117029464,0,failure
4686,-8.0,4,13.966914013243578,0.6258632191217761,0,failure
4687,-20.0,1,1.4210854715202004e-14,0.625800632799864,0,failure
4688,-20.0,1,1.4210854715202004e-14,0.625738052736584,0,failure
4689,1.0,5,14.071177067625928,0.6256754789313104,0,failure
4690,43.0,11,10.099167024235399,0.6256129113834172,0,failure
4691,-13.0,3,23.15895490057618,0.6255503500922789,0,failure
4692,-20.0,2,3.7315773790886144,0.6254877950572697,0,failure
4693,-20.0,1,1.4210854715202004e-14,0.625425246277764,0,failure
4694,-20.0,1,1.4210854715202004e-14,0.6253627037531362,0,failure
4695,-15.0,4,4.244515938517602,0.6253001674827608,0,failure
4696,-20.0,3,11.984373491652926,0.6252376374660126,0,failure
4697,15.0,6,11.205713135412395,0.625175113702266,0,failure
4698,-20.0,3,6.129294767844606,0.6251125961908958,0,failure
4699,-13.0,4,17.198703250368062,0.6250500849312767,0,failure
4700,20.0,11,21.338351040538313,0.6249875799227835,0,failure
4701,-20.0,1,46.75040702988124,0.6249250811647913,0,failure
4702,-20.0,1,42.07536632689312,0.6248625886566748,0,failure
4703,20.0,8,14.649810812846635,0.6248001023978091,0,failure
4704,-13.0,2,14.677814847101901,0.6247376223875694,0,failure
4705,57.0,21,16.078358464733743,0.6246751486253306,0,failure
4706,-6.0,6,13.646835783639935,0.6246126811104681,0,failure
4707,62.0,16,12.521694612707535,0.624550219842357,0,failure
4708,-20.0,3,19.463155224496763,0.6244877648203728,0,failure
4709,-20.0,8,3.964490930371492,0.6244253160438908,0,failure
4710,36.0,17,12.968621775667224,0.6243628735122865,0,failure
4711,36.0,14,13.833979557002243,0.6243004372249352,0,failure
4712,-20.0,1,1.4210854715202004e-14,0.6242380071812127,0,failure
4713,48.0,13,14.25499552480889,0.6241755833804946,0,failure
4714,-13.0,3,4.3207369828949,0.6241131658221566,0,failure
4715,-13.0,5,16.18265258323138,0.6240507545055743,0,failure
4716,-13.0,2,12.602799341031087,0.6239883494301238,0,failure
4717,-20.0,1,1.4210854715202004e-14,0.6239259505951809,0,failure
4718,1.0,6,18.875658104256576,0.6238635580001214,0,failure
4719,-20.0,1,43.142951348011294,0.6238011716443214,0,failure
4720,-20.0,2,29.263257156916424,0.6237387915271569,0,failure
4721,-20.0,3,18.67667730738722,0.6236764176480042,0,failure
4722,15.0,13,7.903502029603682,0.6236140500062394,0,failure
4723,27.0,14,7.72237235773163,0.6235516886012388,0,failure
4724,-13.0,2,22.808005820836087,0.6234893334323787,0,failure
4725,-20.0,2,11.645189619697062,0.6234269844990354,0,failure
4726,-20.0,1,1.4210854715202004e-14,0.6233646418005856,0,failure
4727,-20.0,3,3.35289993541892,0.6233023053364055,0,failure
4728,-20.0,2,4.728143182087274,0.6232399751058719,0,failure
4729,-20.0,2,4.821712837786098,0.6231776511083613,0,failure
4730,-13.0,5,15.142577418306534,0.6231153333432505,0,failure
4731,-20.0,3,9.690575875617098,0.6230530218099162,0,failure
4732,-20.0,1,1.4210854715202004e-14,0.6229907165077352,0,failure
4733,-20.0,1,1.4210854715202004e-14,0.6229284174360844,0,failure
4734,29.0,11,7.254723567997775,0.6228661245943408,0,failure
4735,-1.0,11,13.620345525828355,0.6228038379818813,0,failure
4736,-6.0,6,16.072243373662374,0.6227415575980831,0,failure
4737,-20.0,2,4.156188081828521,0.6226792834423234,0,failure
4738,90.0,22,13.146005301393517,0.6226170155139792,0,failure
4739,-20.0,1,1.4210854715202004e-14,0.6225547538124278,0,failure
4740,34.0,9,11.116647726360405,0.6224924983370466,0,failure
4741,-20.0,3,8.855977984157414,0.6224302490872129,0,failure
4742,41.0,17,11.647630740250934,0.6223680060623041,0,failure
4743,-20.0,2,3.847679489461777,0.6223057692616979,0,failure
4744,-6.0,10,14.662351029576545,0.6222435386847718,0,failure
4745,-20.0,2,3.765171214613151,0.6221813143309033,0,failure
4746,8.0,8,10.784899813286298,0.6221190961994703,0,failure
4747,-20.0,4,15.005313486749916,0.6220568842898503,0,failure
4748,-13.0,3,19.32653067561538,0.6219946786014213,0,failure
4749,-20.0,3,7.224113988733244,0.6219324791335612,0,failure
4750,-6.0,5,16.029419345981175,0.6218702858856479,0,failure
4751,-6.0,6,20.1961132142244,0.6218080988570593,0,failure
4752,-13.0,3,12.43415785324405,0.6217459180471736,0,failure
4753,-20.0,3,1.8818140050693752,0.6216837434553689,0,failure
4754,-13.0,8,17.166514058477393,0.6216215750810233,0,failure
4755,-13.0,2,16.349151347288146,0.6215594129235152,0,failure
4756,-13.0,3,21.399123020162204,0.6214972569822229,0,failure
4757,57.0,17,14.788670848624692,0.6214351072565247,0,failure
4758,-20.0,1,1.4210854715202004e-14,0.6213729637457991,0,failure
4759,-20.0,2,26.8832705636736,0.6213108264494245,0,failure
4760,-20.0,1,1.4210854715202004e-14,0.6212486953667795,0,failure
4761,-20.0,1,1.4210854715202004e-14,0.6211865704972428,0,failure
4762,-6.0,3,22.51775312740053,0.621124451840193,0,failure
4763,-6.0,3,9.282882858802475,0.621062339395009,0,failure
4764,-20.0,1,1.4210854715202004e-14,0.6210002331610694,0,failure
4765,1.0,5,7.455663156496942,0.6209381331377534,0,failure
4766,15.0,11,13.460323753619486,0.6208760393244396,0,failure
4767,-13.0,4,7.289042827816333,0.6208139517205071,0,failure
4768,-6.0,6,10.436277965411747,0.6207518703253351,0,failure
4769,-20.0,2,25.38634773259168,0.6206897951383026,0,failure
4770,15.0,11,9.721430175128974,0.6206277261587888,0,failure
4771,64.0,15,12.505742837571452,0.6205656633861729,0,failure
4772,-20.0,2,17.69835272790817,0.6205036068198343,0,failure
4773,-6.0,5,12.836516286066285,0.6204415564591523,0,failure
4774,-13.0,2,7.6521245559624935,0.6203795123035064,0,failure
4775,-6.0,5,7.279396113706215,0.620317474352276,0,failure
4776,-20.0,1,1.4210854715202004e-14,0.6202554426048408,0,failure
4777,132.0,33,13.332353425028506,0.6201934170605803,0,failure
4778,-6.0,3,12.302007732935914,0.6201313977188743,0,failure
4779,-20.0,2,15.78590249415759,0.6200693845791024,0,failure
4780,-20.0,1,1.4210854715202004e-14,0.6200073776406445,0,failure
4781,-13.0,3,17.271989457633353,0.6199453769028804,0,failure
4782,-20.0,2,24.583919888227655,0.6198833823651901,0,failure
4783,-20.0,1,1.4210854715202004e-14,0.6198213940269536,0,failure
4784,-6.0,6,8.305546737723528,0.6197594118875509,0,failure
4785,-20.0,1,50.37648121861954,0.6196974359463622,0,failure
4786,-8.0,6,26.285381863080275,0.6196354662027675,0,failure
4787,-20.0,3,21.227574687185562,0.6195735026561473,0,failure
4788,29.0,15,11.479690991941327,0.6195115453058817,0,failure
4789,-20.0,1,1.4210854715202004e-14,0.6194495941513511,0,failure
4790,1.0,6,13.618613488882547,0.619387649191936,0,failure
4791,-20.0,2,17.16070921707529,0.6193257104270168,0,failure
4792,-8.0,3,8.673679830899127,0.6192637778559741,0,failure
4793,-20.0,1,1.4210854715202004e-14,0.6192018514781885,0,failure
4794,43.0,15,17.57683831568509,0.6191399312930407,0,failure
4795,-20.0,1,1.4210854715202004e-14,0.6190780172999114,0,failure
4796,1.0,4,14.876322219887488,0.6190161094981814,0,failure
4797,-20.0,2,3.3557568326371516,0.6189542078872317,0,failure
4798,-20.0,2,8.20955908538365,0.6188923124664429,0,failure
4799,-20.0,10,12.321324269192376,0.6188304232351963,0,failure
4800,-20.0,2,6.469731029734664,0.6187685401928729,0,failure
4801,-20.0,3,9.844460562294705,0.6187066633388536,0,failure
4802,29.0,11,12.874037189465264,0.6186447926725197,0,failure
4803,-6.0,8,11.280847250137175,0.6185829281932524,0,failure
4804,-13.0,4,16.165008178677052,0.6185210699004331,0,failure
4805,-20.0,1,1.4210854715202004e-14,0.618459217793443,0,failure
4806,13.0,14,9.501315418125072,0.6183973718716637,0,failure
4807,-20.0,1,1.4210854715202004e-14,0.6183355321344765,0,failure
4808,-20.0,1,1.4210854715202004e-14,0.618273698581263,0,failure
4809,8.0,7,9.56613316227373,0.6182118712114049,0,failure
4810,-13.0,4,12.350064984118454,0.6181500500242837,0,failure
4811,36.0,12,9.41004743440714,0.6180882350192812,0,failure
