episode,reward,steps,td_error,epsilon
4972,0.0,21,0.5461718511568934,0.08319053436787543
4973,-7.0,19,0.47488527689241034,0.0831489391006915
4974,4.0,17,0.27963336705618397,0.08310736463114116
4975,-4.0,16,0.405397908676741,0.08306581094882559
4976,12.0,9,0.02442399104569996,0.08302427804335118
4977,-16.0,19,0.5231558785768028,0.0829827659043295
4978,5.0,16,0.8211038013035924,0.08294127452137734
4979,11.0,10,0.019860512469200307,0.08289980388411665
4980,8.0,13,0.07765985050974179,0.0828583539821746
4981,9.0,12,0.28802895656534505,0.08281692480518352
4982,7.0,14,0.6159860264890068,0.08277551634278094
4983,10.0,11,0.5215941490772924,0.08273412858460955
4984,8.0,13,1.5913909024197673e-05,0.08269276152031725
4985,6.0,15,0.5146706211319159,0.0826514151395571
4986,-12.0,15,0.14911719663281497,0.08261008943198732
4987,5.0,16,0.3901807518863612,0.08256878438727133
4988,5.0,16,0.18080134922058544,0.0825274999950777
4989,6.0,15,0.1150578209243101,0.08248623624508017
4990,6.0,15,0.05143805633339979,0.08244499312695763
4991,10.0,11,1.168820192147409e-10,0.08240377063039415
4992,-10.0,22,0.6053525182262374,0.08236256874507897
4993,9.0,12,2.5001102817630756e-08,0.08232138746070643
4994,7.0,14,0.07579906080502832,0.08228022676697608
4995,9.0,12,0.042287757242554326,0.0822390866535926
4996,4.0,17,0.7009103195627916,0.08219796711026581
4997,-4.0,16,0.25306748929691003,0.08215686812671068
4998,-6.0,18,0.5952143669411947,0.08211578969264732
4999,6.0,15,1.0345649213203134,0.082074731797801
5000,13.0,8,0.0005747439028234158,0.0820336944319021
5001,5.0,16,1.0034302437600722,0.08199267758468616
5002,10.0,11,0.11446981314663975,0.08195168124589382
5003,13.0,8,0.0026014917610244215,0.08191070540527087
5004,10.0,11,8.046444318924014e-11,0.08186975005256825
5005,3.0,18,0.4010410412755451,0.08182881517754197
5006,9.0,12,0.00045786553978466316,0.0817879007699532
5007,-4.0,16,0.6946124014634109,0.08174700681956823
5008,8.0,13,0.13710867436488855,0.08170613331615845
5009,10.0,11,0.014266349978227278,0.08166528024950037
5010,-4.0,16,0.20856790233701117,0.08162444760937562
5011,7.0,14,0.00046649561585215035,0.08158363538557094
5012,-2.0,14,0.27223838180417387,0.08154284356787815
5013,4.0,17,0.03030726915842865,0.08150207214609421
5014,6.0,15,0.00034772703791989085,0.08146132111002118
5015,11.0,10,0.3108513550373301,0.08142059044946617
5016,4.0,17,0.26435000540738374,0.08137988015424144
5017,7.0,14,0.08247593217109468,0.08133919021416433
5018,7.0,14,0.4035251837196761,0.08129852061905725
5019,3.0,18,0.5297229425209989,0.08125787135874772
5020,11.0,10,4.369660189240676e-12,0.08121724242306835
5021,14.0,7,0.02214484101563257,0.08117663380185683
5022,0.0,12,0.14014373929124632,0.0811360454849559
5023,-7.0,19,0.4264751464080076,0.08109547746221342
5024,-2.0,14,0.37744800347749174,0.08105492972348231
5025,10.0,11,0.3865398521110706,0.08101440225862058
5026,6.0,15,0.3314368953042396,0.08097389505749128
5027,-2.0,14,0.8488351858463321,0.08093340810996254
5028,5.0,16,0.4132280170955411,0.08089294140590757
5029,7.0,14,0.3664643459603764,0.08085249493520462
5030,8.0,13,0.019594999894216116,0.08081206868773702
5031,4.0,17,0.43558178964405114,0.08077166265339315
5032,10.0,11,0.02837003836113684,0.08073127682206646
5033,8.0,13,5.925983806229431e-10,0.08069091118365543
5034,5.0,16,0.14198056043353235,0.0806505657280636
5035,-4.0,16,0.16690764517460557,0.08061024044519957
5036,12.0,9,3.542963453482015e-11,0.08056993532497697
5037,10.0,11,0.008063998770918507,0.08052965035731449
5038,1.0,11,0.0076528789856291435,0.08048938553213583
5039,6.0,15,0.2791802884511726,0.08044914083936977
5040,9.0,12,0.020416398306669265,0.0804089162689501
5041,-2.0,14,0.12836440240171945,0.08036871181081562
5042,10.0,11,0.012839715119365346,0.08032852745491022
5043,8.0,13,0.3717888689979042,0.08028836319118277
5044,-2.0,14,0.049596222249937504,0.08024821900958717
5045,10.0,11,0.036151060865698526,0.08020809490008239
5046,9.0,12,0.041853143339747025,0.08016799085263235
5047,8.0,13,0.22559290619365763,0.08012790685720604
5048,-7.0,19,0.24739690780744295,0.08008784290377745
5049,12.0,9,0.021981591941733214,0.08004779898232556
5050,11.0,10,0.13140441913453688,0.0800077750828344
5051,1.0,11,1.4630085130917792e-05,0.07996777119529298
5052,8.0,13,0.00024041712479508156,0.07992778730969534
5053,-2.0,14,0.03748704004657699,0.07988782341604049
5054,6.0,15,0.0023892067823675,0.07984787950433248
5055,9.0,12,0.011037426415068774,0.07980795556458031
5056,4.0,17,0.7623124199860534,0.07976805158679803
5057,-3.0,15,0.1325549859083246,0.07972816756100463
5058,-5.0,17,0.3982835921003082,0.07968830347722414
5059,2.0,19,0.7847681484590838,0.07964845932548553
5060,1.0,20,0.6881745599820059,0.07960863509582279
5061,9.0,12,0.015745543270018054,0.07956883077827488
5062,-13.0,16,0.8359835355322942,0.07952904636288576
5063,9.0,12,0.39096457835057213,0.07948928183970431
5064,-1.0,13,0.40938354944089084,0.07944953719878446
5065,10.0,11,0.02887119731500495,0.07940981243018508
5066,7.0,14,0.038503003499709365,0.07937010752396999
5067,-3.0,15,0.11127927707306655,0.07933042247020801
5068,9.0,12,0.2023522785976947,0.07929075725897292
5069,9.0,12,7.63196913074656e-12,0.07925111188034344
5070,3.0,18,0.9102304939551475,0.07921148632440327
5071,11.0,10,3.696420947107981e-12,0.07917188058124107
5072,3.0,9,0.12348166194452344,0.07913229464095045
5073,-4.0,16,0.15409465218121426,0.07909272849362999
5074,5.0,16,0.36604641232352186,0.07905318212938317
5075,4.0,17,0.06450801259526594,0.07901365553831849
5076,-5.0,17,0.6458823425490976,0.07897414871054934
5077,6.0,15,0.629728081395304,0.07893466163619406
5078,12.0,9,0.013451885435044867,0.07889519430537596
5079,8.0,13,0.1301575395700526,0.07885574670822328
5080,14.0,7,1.7256037868459575e-14,0.07881631883486917
5081,4.0,17,0.46469182709312157,0.07877691067545174
5082,9.0,12,0.09648475330833402,0.07873752222011401
5083,7.0,14,0.026698378956428633,0.07869815345900397
5084,0.0,12,1.20634602596148e-05,0.07865880438227447
5085,3.0,18,0.19892383470624497,0.07861947498008334
5086,2.0,10,0.06277119884338882,0.0785801652425933
5087,13.0,8,0.0021072083264326302,0.078540875159972
5088,8.0,13,0.22623194696027432,0.07850160472239202
5089,7.0,14,0.26481887029732987,0.07846235392003083
5090,8.0,13,0.0005862900947417935,0.07842312274307081
5091,9.0,12,2.2046161562983002e-08,0.07838391118169928
5092,12.0,9,1.1033149702497112e-13,0.07834471922610843
5093,-2.0,14,0.13411801868926757,0.07830554686649538
5094,12.0,9,1.2039751911490586e-14,0.07826639409306213
5095,9.0,12,0.9249753014626539,0.0782272608960156
5096,3.0,18,0.4228110958109899,0.0781881472655676
5097,6.0,15,0.36094105205468796,0.07814905319193481
5098,-27.0,21,0.40367738333658615,0.07810997866533885
5099,-24.0,18,0.2827511410887301,0.07807092367600618
5100,7.0,14,0.49837611163563944,0.07803188821416818
5101,-2.0,14,0.01753883675897226,0.0779928722700611
5102,-17.0,20,0.8308581375785961,0.07795387583392607
5103,12.0,9,0.012106696891544644,0.07791489889600911
5104,9.0,12,1.332655060378348e-08,0.07787594144656111
5105,6.0,15,0.08088291837142811,0.07783700347583783
5106,-1.0,13,0.3669861592093465,0.07779808497409992
5107,-15.0,18,0.7097660288602392,0.07775918593161286
5108,-13.0,16,0.7162143773260824,0.07772030633864706
5109,9.0,12,3.842422010199205e-09,0.07768144618547773
5110,-4.0,16,0.03836826320351805,0.077642605462385
5111,9.0,12,0.00037087110464166056,0.07760378415965381
5112,-10.0,13,0.2967489512617965,0.077564982267574
5113,8.0,13,0.12199212021562104,0.07752619977644021
5114,15.0,6,1.3914795241968628e-14,0.07748743667655199
5115,4.0,17,0.7651256270463191,0.07744869295821372
5116,9.0,12,0.038059195073112395,0.07740996861173462
5117,6.0,15,0.603832727486836,0.07737126362742876
5118,4.0,17,0.6532987353453633,0.07733257799561505
5119,-1.0,13,0.133259952941507,0.07729391170661724
5120,7.0,14,0.03515857100503065,0.07725526475076394
5121,7.0,14,0.005446895135316154,0.07721663711838857
5122,0.0,21,0.5338711482293724,0.07717802879982938
5123,-4.0,16,0.26334863297307665,0.07713943978542946
5124,10.0,11,0.007257599798806489,0.07710087006553674
5125,14.0,7,1.3195793664116147e-14,0.07706231963050399
5126,0.0,12,1.0269591264328137,0.07702378847068873
5127,5.0,16,0.006473098717882708,0.07698527657645339
5128,1.0,11,0.0002102898675067683,0.07694678393816516
5129,6.0,15,0.46067642398123543,0.07690831054619608
5130,-3.0,15,0.15197580877881495,0.07686985639092299
5131,9.0,12,0.31120535812789424,0.07683142146272753
5132,9.0,12,0.43106218515936506,0.07679300575199617
5133,-2.0,14,1.0584405068183473,0.07675460924912018
5134,9.0,12,4.094407479726669e-09,0.07671623194449563
5135,-2.0,14,0.3279593679461539,0.07667787382852338
5136,-3.0,15,0.5035458436555449,0.07663953489160913
5137,3.0,18,0.3984266097513698,0.07660121512416333
5138,-22.0,16,0.2081496539035924,0.07656291451660126
5139,-7.0,19,0.37268652761163695,0.07652463305934296
5140,8.0,13,3.753163113628943e-09,0.0764863707428133
5141,1.0,11,1.647697389679918e-05,0.07644812755744189
5142,-2.0,14,0.4691811383462764,0.07640990349366317
5143,4.0,17,0.30139058752603637,0.07637169854191633
5144,7.0,14,0.4005308921900017,0.07633351269264538
5145,-5.0,17,0.24312676950374645,0.07629534593629905
5146,8.0,13,0.32117523890863314,0.07625719826333091
5147,7.0,14,0.5216983157895999,0.07621906966419925
5148,6.0,15,0.36069240348330467,0.07618096012936716
5149,9.0,12,0.0029630231722352907,0.07614286964930249
5150,11.0,10,0.4547486057500296,0.07610479821447784
5151,9.0,12,0.25814272406892796,0.07606674581537061
5152,4.0,17,0.273025182763151,0.07602871244246293
5153,-15.0,18,0.10151876783212373,0.0759906980862417
5154,8.0,13,0.08414498799727396,0.07595270273719859
5155,5.0,16,0.37469372033624393,0.07591472638583
5156,2.0,19,0.03109637798102363,0.07587676902263708
5157,-5.0,17,0.20550654907940472,0.07583883063812577
5158,4.0,17,0.36243155822915296,0.07580091122280672
5159,6.0,15,0.14355235648865305,0.07576301076719531
5160,10.0,11,1.2289900144268526,0.07572512926181171
5161,0.0,12,0.13334903946929252,0.07568726669718082
5162,5.0,16,0.2914523359690463,0.07564942306383222
5163,8.0,13,1.2061719896649947e-05,0.07561159835230032
5164,9.0,12,0.2824643937270861,0.07557379255312417
5165,5.0,16,0.029127475358339983,0.07553600565684761
5166,4.0,17,0.35424114002352153,0.07549823765401918
5167,-3.0,15,0.6780470611002113,0.07546048853519217
5168,10.0,11,0.0014468011447354586,0.07542275829092458
5169,7.0,14,0.08153962084987405,0.07538504691177912
5170,11.0,10,2.7387358159103314e-09,0.07534735438832324
5171,3.0,18,0.8429791413126207,0.07530968071112908
5172,9.0,12,3.4122334587512646e-12,0.07527202587077352
5173,-1.0,13,0.8424492187428446,0.07523438985783813
5174,13.0,8,2.731148640577885e-14,0.07519677266290922
5175,7.0,14,0.023597315618575112,0.07515917427657777
5176,7.0,14,0.36771386913916576,0.07512159468943949
5177,9.0,12,0.00266672085770144,0.07508403389209478
5178,-1.0,13,0.004738052695396724,0.07504649187514874
5179,7.0,14,0.3614248268052212,0.07500896862921116
5180,8.0,13,0.07048972446704892,0.07497146414489657
5181,5.0,16,0.6061841124174316,0.07493397841282412
5182,-4.0,16,0.26147399597219406,0.07489651142361771
5183,11.0,10,1.903959834237412e-09,0.0748590631679059
5184,12.0,9,0.01978343274789592,0.07482163363632195
5185,7.0,14,0.48727914042148057,0.0747842228195038
5186,-5.0,17,0.23233187664986948,0.07474683070809404
5187,5.0,16,0.33023933249160903,0.07470945729274
5188,-6.0,18,0.7141065571001081,0.07467210256409364
5189,10.0,11,2.1962552988373897e-11,0.07463476651281159
5190,4.0,17,0.3375121045507755,0.07459744912955518
5191,8.0,13,0.015878519302954117,0.07456015040499041
5192,7.0,14,0.06349882546338044,0.07452287032978791
5193,6.0,15,0.10805911110905632,0.07448560889462302
5194,-5.0,17,1.213204978009062,0.07444836609017572
5195,10.0,11,0.00025969725957980023,0.07441114190713063
5196,3.0,18,0.30882684412840855,0.07437393633617707
5197,6.0,15,0.4709630308192007,0.07433674936800899
5198,-2.0,14,0.0029894498496512473,0.074299580993325
5199,10.0,11,0.1030228318324196,0.07426243120282834
5200,7.0,14,0.0621648628016732,0.07422529998722693
5201,12.0,9,1.2848981138328478e-13,0.07418818733723333
5202,-4.0,16,0.5881823176389618,0.07415109324356471
5203,9.0,12,0.018374758482684772,0.07411401769694294
5204,-6.0,18,0.46258454882687505,0.07407696068809447
5205,6.0,15,0.015914160469606742,0.07403992220775042
5206,-2.0,14,0.03938715106402998,0.07400290224664655
5207,-7.0,19,0.23265393731260078,0.07396590079552323
5208,10.0,11,1.1556853258618751e-06,0.07392891784512548
5209,11.0,10,1.3360229722536588e-08,0.07389195338620293
5210,11.0,10,9.899636665977595e-13,0.07385500740950983
5211,1.0,20,0.3910923979960384,0.07381807990580508
5212,5.0,16,0.11234640585568784,0.07378117086585217
5213,7.0,14,0.1375330327047566,0.07374428028041925
5214,5.0,16,0.7795999187814865,0.07370740814027904
5215,0.0,12,0.3088549648975125,0.0736705544362089
5216,-4.0,25,0.682671376366856,0.0736337191589908
5217,8.0,13,0.3517275729048699,0.07359690229941132
5218,8.0,13,0.386641486311287,0.07356010384826162
5219,11.0,10,0.3177058338893245,0.07352332379633748
5220,-16.0,19,0.2491813762661848,0.07348656213443931
5221,6.0,15,0.4363716381622895,0.0734498188533721
5222,-8.0,20,0.7103267953703383,0.0734130939439454
5223,6.0,15,0.0002816685900876692,0.07337638739697344
5224,14.0,7,1.4769138293299225e-13,0.07333969920327496
5225,8.0,13,0.3176499893482754,0.07330302935367333
5226,3.0,18,0.3350812813259443,0.0732663778389965
5227,9.0,12,0.19792491144324065,0.073229744650077
5228,-12.0,24,0.5468543230231325,0.07319312977775197
5229,11.0,10,0.13893214765383277,0.0731565332128631
5230,-8.0,20,0.17510364635692327,0.07311995494625667
5231,14.0,7,1.2409121349524608e-13,0.07308339496878355
5232,10.0,11,0.01929060486258617,0.07304685327129916
5233,10.0,11,8.577904019495138e-05,0.07301032984466352
5234,8.0,13,0.3104089754296601,0.07297382467974119
5235,5.0,16,0.39642393210052634,0.07293733776740131
5236,7.0,14,0.1700837402348649,0.07290086909851762
5237,-21.0,15,1.1170400229856812,0.07286441866396837
5238,-6.0,18,0.3965985225020368,0.07282798645463638
5239,-7.0,19,0.665685914488645,0.07279157246140906
5240,8.0,13,0.4328302846825939,0.07275517667517836
5241,9.0,12,0.35658841485600606,0.07271879908684077
5242,9.0,12,0.13224857254864894,0.07268243968729736
5243,8.0,13,0.006212076834681664,0.07264609846745372
5244,-7.0,19,0.8009868184920199,0.07260977541822
5245,9.0,12,0.25614540725431695,0.0725734705305109
5246,4.0,17,0.38721183440451634,0.07253718379524565
5247,6.0,15,0.2704931530816697,0.07250091520334803
5248,4.0,17,0.11637355895003308,0.07246466474574637
5249,1.0,11,0.09092741279378534,0.0724284324133735
5250,6.0,15,0.22211194518256014,0.07239221819716682
5251,11.0,10,8.608225243733614e-13,0.07235602208806824
5252,9.0,12,0.1822447911239796,0.07231984407702421
5253,7.0,14,0.29420179726660317,0.0722836841549857
5254,8.0,13,0.3006333686346845,0.07224754231290821
5255,7.0,14,7.934315214562306e-05,0.07221141854175177
5256,13.0,8,4.3520742565306136e-14,0.0721753128324809
5257,6.0,15,0.8549065925845869,0.07213922517606466
5258,11.0,10,0.017874461227221517,0.07210315556347664
5259,-15.0,18,0.5097241111133961,0.07206710398569491
5260,11.0,10,6.402665064797475e-09,0.07203107043370206
5261,7.0,14,0.32374583934027934,0.07199505489848522
5262,10.0,11,0.3157484624264313,0.07195905737103599
5263,3.0,18,0.08674181072279562,0.07192307784235047
5264,7.0,14,0.028562615885936258,0.0718871163034293
5265,9.0,12,0.05236611630562719,0.07185117274527758
5266,7.0,14,0.02162568701235314,0.07181524715890494
5267,0.0,12,0.09842039364316342,0.07177933953532549
5268,0.0,12,1.2431465819505514,0.07174344986555783
5269,5.0,16,0.4246091364479038,0.07170757814062506
5270,8.0,13,0.3402246488830472,0.07167172435155475
5271,13.0,8,0.03472359180122475,0.07163588848937898
5272,2.0,19,0.3501553944223327,0.07160007054513429
5273,-12.0,15,0.9219567823595084,0.07156427050986172
5274,-2.0,14,0.0024113837809493738,0.07152848837460679
5275,7.0,14,0.1411305578601973,0.07149272413041949
5276,-7.0,19,0.8113267276551624,0.07145697776835429
5277,-6.0,18,0.1486478066652658,0.07142124927947012
5278,9.0,12,0.11408936105514218,0.07138553865483038
5279,9.0,12,0.11967150104326481,0.07134984588550297
5280,10.0,11,0.006531840244365968,0.07131417096256022
5281,4.0,17,0.270142776300038,0.07127851387707895
5282,12.0,9,1.0005823330377299e-11,0.07124287462014042
5283,6.0,15,0.8745047619908858,0.07120725318283036
5284,4.0,17,0.39905581913891913,0.07117164955623895
5285,7.0,14,0.02142199569325915,0.07113606373146084
5286,8.0,13,0.1588046556136906,0.0711004956995951
5287,-2.0,14,0.3469062329737121,0.07106494545174531
5288,3.0,18,0.045500758406577316,0.07102941297901945
5289,4.0,17,0.4223481138693919,0.07099389827252994
5290,-15.0,18,0.32262113381474067,0.07095840132339368
5291,8.0,13,0.3502310464724543,0.07092292212273199
5292,8.0,13,5.3151834589716996e-06,0.07088746066167063
5293,10.0,11,0.08344849378442594,0.0708520169313398
5294,4.0,17,0.17366887038286763,0.07081659092287414
5295,5.0,16,0.004503755404462545,0.0707811826274127
5296,-13.0,16,0.16052511217275953,0.070745792036099
5297,10.0,11,0.331491044144936,0.07071041914008096
5298,3.0,18,0.18522313295618534,0.07067506393051091
5299,7.0,14,5.3122864590423746e-06,0.07063972639854567
5300,6.0,15,0.6307746624370532,0.0706044065353464
5301,14.0,7,0.01793732122266459,0.07056910433207873
5302,-12.0,15,0.014655374418426051,0.0705338197799127
5303,-13.0,16,0.2638216267863644,0.07049855287002275
5304,-9.0,21,0.9016359897616468,0.07046330359358775
5305,4.0,17,0.09239716166229173,0.07042807194179096
5306,7.0,14,0.3222619450388463,0.07039285790582007
5307,5.0,16,0.21022022756424064,0.07035766147686717
5308,-9.0,21,0.80836302362826,0.07032248264612874
5309,-5.0,17,0.7928867535697327,0.07028732140480567
5310,-5.0,17,0.3870168992807348,0.07025217774410328
5311,4.0,17,0.8299220657479337,0.07021705165523123
5312,-5.0,17,0.3831849767118974,0.07018194312940362
5313,2.0,19,0.86043642554422,0.07014685215783893
5314,6.0,15,0.4863161299452923,0.07011177873176001
5315,9.0,12,0.22228806366693102,0.07007672284239413
5316,8.0,13,4.817251630443527e-05,0.07004168448097293
5317,13.0,8,2.864375403532904e-14,0.07000666363873245
5318,-5.0,17,0.38063495146481324,0.0699716603069131
5319,3.0,18,0.31177196740946056,0.06993667447675965
5320,7.0,14,0.33428059398086074,0.06990170613952128
5321,5.0,16,0.6952928624262518,0.06986675528645152
5322,-3.0,15,0.24799178612904366,0.0698318219088083
5323,9.0,12,0.967671921179479,0.06979690599785389
5324,8.0,13,0.25906476884707313,0.06976200754485497
5325,8.0,13,0.0967979803128059,0.06972712654108254
5326,7.0,14,0.20652529071432804,0.069692262977812
5327,-5.0,17,0.642135989813743,0.0696574168463231
5328,-9.0,21,0.7960194391740003,0.06962258813789994
5329,5.0,16,0.15713658500182562,0.069587776843831
5330,15.0,6,1.3914795241968628e-14,0.06955298295540908
5331,4.0,17,0.08230650583959964,0.06951820646393138
5332,12.0,9,5.943887357615394e-12,0.06948344736069942
5333,4.0,17,0.1550588060446283,0.06944870563701908
5334,7.0,14,0.8377920110946423,0.06941398128420057
5335,-26.0,20,0.08667023453766078,0.06937927429355847
5336,5.0,16,0.03460876379445868,0.0693445846564117
5337,7.0,14,0.05225046253623728,0.0693099123640835
5338,9.0,12,0.007103320917731211,0.06927525740790147
5339,9.0,12,0.004634583971288908,0.06924061977919753
5340,4.0,17,0.1575959278943799,0.06920599946930793
5341,-13.0,16,0.265208449091438,0.06917139646957328
5342,1.0,11,0.012410986520143911,0.0691368107713385
5343,-5.0,17,0.07084202230542956,0.06910224236595283
5344,8.0,13,3.489825324515677e-06,0.06906769124476986
5345,9.0,12,0.003938240945795535,0.06903315739914748
5346,0.0,12,0.10538917893167697,0.0689986408204479
5347,9.0,12,0.02471441672965839,0.06896414150003768
5348,8.0,13,0.3630801453812417,0.06892965942928767
5349,3.0,18,0.16756954727773782,0.06889519459957302
5350,-10.0,13,0.29614776661293135,0.06886074700227324
5351,13.0,8,0.005338134633756431,0.0688263166287721
5352,8.0,13,0.01373772749886719,0.06879190347045772
5353,7.0,14,0.011489885975015721,0.06875750751872249
5354,8.0,13,5.652572222258046e-09,0.06872312876496313
5355,9.0,12,3.663545763051464e-10,0.06868876720058065
5356,9.0,12,1.9608026313733262e-09,0.06865442281698036
5357,-8.0,11,0.26155318896304963,0.06862009560557188
5358,-2.0,23,0.46775487916517056,0.06858578555776909
5359,11.0,10,0.0003220635163804886,0.06855149266499021
5360,6.0,15,0.47734831419648155,0.06851721691865771
5361,-7.0,19,0.5760261485720755,0.06848295831019839
5362,7.0,14,0.11098096181781646,0.0684487168310433
5363,-3.0,15,0.15920598477839715,0.06841449247262778
5364,3.0,18,1.4329194508176328,0.06838028522639147
5365,0.0,12,0.014776109255796607,0.06834609508377829
5366,-4.0,16,0.0852337704579326,0.0683119220362364
5367,10.0,11,0.017196998122192785,0.06827776607521828
5368,10.0,11,1.1212617161095901,0.06824362719218068
5369,3.0,18,0.6717647640780275,0.06820950537858458
5370,6.0,15,0.10037648211407874,0.06817540062589529
5371,12.0,9,4.937087775639763e-12,0.06814131292558234
5372,-1.0,13,0.00017735978075897115,0.06810724226911956
5373,4.0,17,0.22115854518037148,0.068073188647985
5374,4.0,17,0.3991633396805827,0.06803915205366101
5375,9.0,12,0.03616102498887486,0.06800513247763418
5376,-9.0,21,0.1691627557649908,0.06797112991139537
5377,2.0,10,4.000529838439348e-05,0.06793714434643967
5378,5.0,16,0.37387443710348767,0.06790317577426645
5379,-4.0,16,0.27458363923932017,0.06786922418637932
5380,6.0,15,0.016197621738533386,0.06783528957428614
5381,8.0,13,3.141403164605641e-06,0.067801371929499
5382,-18.0,21,0.12165485863303978,0.06776747124353426
5383,-3.0,15,0.6970114393836763,0.06773358750791249
5384,-2.0,14,0.0018038175767915682,0.06769972071415853
5385,5.0,16,0.04573653821169607,0.06766587085380145
5386,8.0,13,5.433206021839746e-11,0.06763203791837455
5387,12.0,9,1.2039751911490586e-14,0.06759822189941536
5388,6.0,15,0.42418790933960815,0.06756442278846565
5389,5.0,16,0.5569440351755263,0.06753064057707142
5390,6.0,15,0.053180405677934466,0.06749687525678288
5391,8.0,13,0.24043218259701943,0.06746312681915449
5392,5.0,16,0.3182905347375875,0.06742939525574491
5393,-3.0,15,0.12907785629917162,0.06739568055811705
5394,8.0,13,0.04801677205813041,0.067361982717838
5395,7.0,14,0.37191425527658273,0.06732830172647908
5396,4.0,17,0.06745648045201032,0.06729463757561584
5397,9.0,12,4.193837943589074e-09,0.06726099025682804
5398,11.0,10,0.027339963795513,0.06722735976169962
5399,0.0,12,0.11417973369688472,0.06719374608181877
5400,2.0,19,0.07256494534790688,0.06716014920877787
5401,5.0,16,0.19721597999914192,0.06712656913417349
5402,10.0,11,0.36159939894697274,0.06709300584960641
5403,-4.0,16,0.2369977710706599,0.06705945934668162
5404,-5.0,17,0.331416889886641,0.06702592961700828
5405,4.0,17,0.2470360227276575,0.06699241665219978
5406,4.0,17,0.4145787447638455,0.06695892044387368
5407,-3.0,15,0.6249029747239191,0.06692544098365175
5408,2.0,19,0.7286510175112056,0.06689197826315993
5409,-5.0,17,0.034515298854261946,0.06685853227402835
5410,8.0,13,0.21677014104363326,0.06682510300789134
5411,2.0,19,0.696490971130645,0.0667916904563874
5412,11.0,10,0.022311726801632226,0.06675829461115922
5413,6.0,15,0.08235322793096023,0.06672491546385365
5414,6.0,15,0.23614008660363825,0.06669155300612173
5415,-8.0,11,0.05644454404410893,0.06665820722961867
5416,-2.0,14,0.0468343838066869,0.06662487812600386
5417,13.0,8,0.000362321455923853,0.06659156568694086
5418,12.0,9,7.986697722925682e-12,0.06655826990409738
5419,8.0,13,0.01158096411212657,0.06652499076914534
5420,11.0,10,0.07600902054197575,0.06649172827376076
5421,3.0,18,0.3234367477594543,0.06645848240962389
5422,8.0,13,0.02839969292148526,0.06642525316841909
5423,9.0,12,0.1825573099224941,0.06639204054183488
5424,-2.0,14,0.2503430002454448,0.06635884452156397
5425,9.0,12,0.00475125015914483,0.0663256650993032
5426,7.0,14,0.04702576388621723,0.06629250226675355
5427,-3.0,15,1.0826030494037375,0.06625935601562018
5428,-4.0,16,0.09514652350686675,0.06622622633761237
5429,7.0,14,0.02381434778383903,0.06619311322444356
5430,11.0,10,2.867521331495482e-10,0.06616001666783133
5431,4.0,17,0.3700610587063646,0.06612693665949743
5432,7.0,14,0.02472683234682162,0.06609387319116768
5433,8.0,13,0.1360102932942609,0.0660608262545721
5434,5.0,16,0.5866103370263008,0.06602779584144482
5435,4.0,17,0.15728960185524726,0.0659947819435241
5436,8.0,13,0.01587253928906348,0.06596178455255233
5437,6.0,15,0.01891744952781679,0.06592880366027606
5438,8.0,13,0.49564875290333626,0.06589583925844593
5439,5.0,16,0.5080499035036911,0.0658628913388167
5440,10.0,11,2.849114883412602e-12,0.0658299598931473
5441,-4.0,16,0.04509829527284093,0.06579704491320074
5442,7.0,14,0.03746929444743837,0.06576414639074414
5443,-3.0,15,0.5734593878244254,0.06573126431754878
5444,-10.0,13,0.17968448486150213,0.06569839868539
5445,10.0,11,0.21929870202198937,0.0656655494860473
5446,9.0,12,0.004276125143326685,0.06563271671130429
5447,6.0,15,0.027599888709274042,0.06559990035294865
5448,2.0,19,0.351266224443549,0.06556710040277218
5449,5.0,16,0.02630081571815887,0.0655343168525708
5450,7.0,14,0.3355069960714509,0.06550154969414453
5451,-6.0,18,0.1567863793369107,0.06546879891929745
5452,-7.0,19,0.3860239871470089,0.06543606451983781
5453,8.0,13,0.022216455118645364,0.0654033464875779
5454,-2.0,14,0.22692322355328454,0.0653706448143341
5455,10.0,11,0.31465977054682615,0.06533795949192694
5456,12.0,9,2.0132044179869506e-14,0.06530529051218098
5457,4.0,17,0.6725917964353944,0.06527263786692489
5458,0.0,12,0.18206518234322142,0.06524000154799142
5459,8.0,13,0.00023205506465346233,0.06520738154721743
5460,4.0,17,0.5966421804540832,0.06517477785644382
5461,2.0,19,0.6169897530737568,0.0651421904675156
5462,-5.0,17,0.1771755058102344,0.06510961937228184
5463,7.0,14,0.3895409918928774,0.0650770645625957
5464,3.0,18,0.14999511833743678,0.0650445260303144
5465,12.0,9,0.01602458052594851,0.06501200376729924
5466,8.0,13,0.0031297900295393323,0.06497949776541559
5467,8.0,13,0.02711643410019704,0.06494700801653289
5468,2.0,19,0.8641277893085834,0.06491453451252463
5469,5.0,16,0.032970408818477626,0.06488207724526837
5470,7.0,14,0.018740814315419612,0.06484963620664574
5471,-8.0,20,0.7550855209719629,0.06481721138854242
5472,9.0,12,0.06885453126526804,0.06478480278284815
5473,6.0,15,0.08891658968133914,0.06475241038145672
5474,6.0,15,0.2801824658204418,0.064720034176266
5475,5.0,16,0.5119275690845132,0.06468767415917787
5476,4.0,17,0.658643573449845,0.06465533032209828
5477,7.0,14,0.3343514974388793,0.06462300265693723
5478,-8.0,20,0.10529431316564097,0.06459069115560875
5479,-1.0,13,0.7512648952365386,0.06455839581003095
