episode,v1_reward,v2_reward,v3_reward,v1_steps,v2_steps,v3_steps
1398,-55.580000000000005,-82.16166666666669,-11.156666666666663,32.56999999999999,33.3,3.316666666666666
1399,-55.26,-81.56666666666669,-11.13333333333333,32.46,33.17333333333333,3.3066666666666666
1400,-55.153333333333336,-81.60166666666669,-11.249999999999996,32.413333333333334,33.166666666666664,3.2899999999999996
1401,-55.02666666666667,-81.51166666666668,-11.249999999999996,32.376666666666665,33.13666666666667,3.289999999999999
1402,-55.26333333333334,-81.59333333333333,-11.296666666666663,32.403333333333336,33.18000000000001,3.2833333333333328
1403,-55.17,-81.81833333333334,-11.366666666666662,32.370000000000005,33.18000000000001,3.2733333333333325
1404,-55.24333333333334,-82.10333333333334,-11.366666666666662,32.413333333333334,33.22000000000001,3.289999999999999
1405,-55.220000000000006,-81.77833333333334,-11.44333333333333,32.39000000000001,33.15333333333334,3.2833333333333323
1406,-55.14,-81.51833333333335,-11.239999999999998,32.370000000000005,33.100000000000016,3.353333333333332
1407,-55.00333333333334,-81.46333333333335,-11.19333333333333,32.35333333333334,33.09333333333335,3.3566666666666656
1408,-55.02666666666667,-81.75333333333336,-11.263333333333328,32.34666666666667,33.136666666666684,3.346666666666666
1409,-55.056666666666665,-80.80333333333336,-11.333333333333329,32.376666666666665,32.95333333333334,3.3266666666666658
1410,-55.10666666666667,-80.85500000000002,-11.356666666666662,32.39666666666667,32.976666666666674,3.3199999999999994
1411,-54.8,-80.62500000000001,-11.47333333333333,32.36,32.85333333333333,3.303333333333333
1412,-54.47,-80.66000000000001,-11.426666666666662,32.239999999999995,32.87666666666667,3.309999999999999
1413,-54.526666666666664,-80.615,-11.426666666666662,32.266666666666666,32.84666666666667,3.309999999999999
1414,-54.55,-80.67500000000001,-11.426666666666662,32.29,32.85666666666667,3.309999999999999
1415,-54.589999999999996,-80.17000000000002,-11.496666666666663,32.330000000000005,32.79,3.2999999999999994
1416,-54.63666666666667,-80.26000000000002,-11.496666666666663,32.34666666666667,32.79,3.313333333333333
1417,-54.470000000000006,-79.25000000000001,-11.356666666666662,32.33,32.536666666666676,3.33
1418,-54.49333333333334,-79.045,-11.379999999999995,32.35333333333333,32.550000000000004,3.326666666666667
1419,-54.546666666666674,-78.99499999999999,-11.379999999999995,32.346666666666664,32.546666666666674,3.326666666666667
1420,-54.29,-78.65,-11.379999999999995,32.27,32.49666666666667,3.326666666666667
1421,-53.993333333333325,-78.43833333333333,-11.356666666666662,32.18333333333334,32.48666666666667,3.3300000000000005
1422,-53.95333333333333,-78.48500000000001,-11.309999999999995,32.14333333333334,32.506666666666675,3.3333333333333335
1423,-53.84333333333334,-78.405,-11.309999999999995,32.09333333333334,32.48333333333334,3.3266666666666667
1424,-53.85000000000001,-78.34,-11.379999999999995,32.07,32.47000000000001,3.306666666666667
1425,-53.90333333333334,-78.33500000000001,-11.403333333333329,32.06333333333334,32.436666666666675,3.3033333333333337
1426,-53.786666666666676,-78.54500000000002,-11.333333333333329,32.06666666666667,32.486666666666665,3.3166666666666673
1427,-52.90666666666667,-78.40500000000002,-11.333333333333329,31.84666666666667,32.45333333333333,3.3166666666666673
1428,-52.42333333333334,-78.48000000000002,-11.356666666666662,31.693333333333335,32.47333333333333,3.313333333333334
1429,-52.45,-78.87500000000001,-11.286666666666662,31.720000000000006,32.526666666666664,3.33
1430,-51.89333333333334,-78.76,-11.333333333333329,31.553333333333335,32.51,3.3200000000000007
1431,-51.75666666666667,-78.59,-11.589999999999996,31.506666666666668,32.36666666666666,3.2800000000000002
1432,-51.86,-78.66000000000001,-11.783333333333331,31.55,32.41333333333333,3.263333333333333
1433,-51.75000000000001,-78.915,-11.736666666666665,31.559999999999995,32.52333333333333,3.283333333333333
1434,-51.76666666666667,-78.795,-11.806666666666663,31.576666666666664,32.473333333333336,3.283333333333333
1435,-51.616666666666674,-78.94500000000001,-11.806666666666663,31.546666666666667,32.54333333333334,3.2899999999999996
1436,-51.49666666666667,-78.73000000000002,-11.829999999999997,31.516666666666666,32.52,3.2666666666666666
1437,-51.18,-77.49000000000002,-11.806666666666661,31.38,32.20333333333333,3.276666666666666
1438,-51.17,-77.59000000000002,-11.806666666666663,31.430000000000003,32.239999999999995,3.2766666666666664
1439,-51.03666666666667,-77.47000000000003,-11.806666666666665,31.38666666666667,32.19,3.2766666666666664
1440,-51.34666666666667,-77.35000000000001,-11.806666666666665,31.45666666666667,32.169999999999995,3.2766666666666664
1441,-51.48666666666667,-77.36,-11.846666666666664,31.506666666666675,32.11666666666667,3.2433333333333327
1442,-51.69666666666668,-76.97333333333334,-11.869999999999997,31.566666666666674,31.99,3.2399999999999993
1443,-51.71666666666668,-76.46333333333334,-11.869999999999997,31.586666666666677,31.799999999999997,3.2466666666666666
1444,-51.47666666666668,-76.22333333333333,-11.986666666666663,31.526666666666678,31.759999999999998,3.2266666666666666
1445,-51.76333333333335,-75.80833333333332,-11.846666666666664,31.603333333333342,31.693333333333335,3.246666666666666
1446,-51.71333333333335,-75.92333333333335,-11.846666666666664,31.523333333333344,31.709999999999997,3.243333333333333
1447,-51.63333333333334,-75.49833333333333,-11.799999999999997,31.503333333333345,31.666666666666664,3.2533333333333334
1448,-51.326666666666675,-75.40833333333333,-11.799999999999997,31.436666666666678,31.63666666666667,3.2533333333333334
1449,-51.150000000000006,-75.02833333333334,-11.799999999999997,31.38000000000001,31.563333333333333,3.253333333333333
1450,-51.240000000000016,-74.69333333333333,-11.776666666666664,31.38000000000001,31.49,3.2566666666666664
1451,-51.15333333333335,-74.71333333333332,-11.986666666666663,31.323333333333345,31.503333333333334,3.216666666666667
1452,-51.22000000000001,-74.45166666666665,-12.04333333333333,31.33000000000001,31.430000000000003,3.21
1453,-51.15666666666667,-74.50166666666667,-12.04333333333333,31.326666666666675,31.433333333333334,3.2133333333333325
1454,-51.23333333333334,-74.56666666666666,-11.856666666666664,31.373333333333342,31.44666666666667,3.273333333333333
1455,-51.253333333333345,-74.56666666666666,-11.83333333333333,31.39333333333334,31.44666666666667,3.2766666666666664
1456,-51.07000000000001,-74.64333333333333,-11.83333333333333,31.300000000000004,31.456666666666667,3.276666666666666
1457,-51.36000000000001,-74.50833333333334,-11.90333333333333,31.380000000000003,31.426666666666662,3.2399999999999998
1458,-51.23333333333334,-74.43833333333333,-11.90333333333333,31.343333333333337,31.409999999999997,3.2366666666666664
1459,-51.076666666666675,-74.07833333333333,-11.856666666666664,31.306666666666672,31.289999999999996,3.2399999999999993
1460,-50.80333333333335,-73.89833333333334,-11.863333333333332,31.213333333333342,31.259999999999994,3.249999999999999
1461,-50.650000000000006,-73.68666666666667,-11.909999999999998,31.210000000000008,31.219999999999995,3.2433333333333323
1462,-50.48000000000001,-73.21666666666668,-11.816666666666665,31.160000000000007,31.116666666666664,3.256666666666666
1463,-50.63333333333335,-73.2966666666667,-11.816666666666665,31.193333333333342,31.11,3.2533333333333325
1464,-50.730000000000004,-73.04166666666669,-11.776666666666666,31.230000000000008,31.029999999999998,3.2633333333333328
1465,-50.8,-72.94500000000002,-11.776666666666666,31.300000000000004,30.976666666666663,3.263333333333333
1466,-50.22333333333333,-72.92500000000004,-11.75333333333333,31.053333333333338,30.933333333333326,3.2466666666666666
1467,-50.236666666666665,-72.89500000000002,-11.75333333333333,31.036666666666676,30.88333333333333,3.246666666666666
1468,-49.98666666666667,-73.21666666666668,-11.776666666666664,30.966666666666676,31.026666666666667,3.2399999999999998
1469,-49.856666666666676,-73.14166666666668,-11.799999999999997,30.896666666666672,31.036666666666665,3.2399999999999993
1470,-49.870000000000005,-73.05166666666669,-11.799999999999997,30.88000000000001,31.006666666666664,3.2433333333333327
1471,-49.650000000000006,-73.00166666666668,-11.846666666666664,30.810000000000006,31.03333333333333,3.2399999999999998
1472,-49.053333333333335,-73.21666666666668,-11.846666666666664,30.663333333333338,31.08666666666667,3.243333333333333
1473,-49.19,-73.04166666666667,-11.916666666666664,30.680000000000003,31.060000000000002,3.23
1474,-49.04,-72.91166666666666,-11.939999999999998,30.62,31.03333333333333,3.226666666666667
1475,-48.84666666666667,-72.61666666666666,-11.939999999999998,30.54666666666667,30.956666666666663,3.2266666666666666
1476,-48.63666666666668,-72.55999999999999,-11.939999999999996,30.51666666666667,30.93,3.226666666666667
1477,-48.379999999999995,-72.26499999999999,-11.939999999999996,30.470000000000002,30.94333333333333,3.226666666666667
1478,-48.29666666666667,-72.27,-11.96333333333333,30.446666666666665,30.976666666666667,3.2233333333333336
1479,-48.276666666666664,-71.95,-12.056666666666663,30.396666666666665,30.853333333333335,3.2133333333333334
1480,-48.309999999999995,-71.57499999999999,-12.266666666666664,30.429999999999996,30.753333333333337,3.166666666666667
1481,-48.32666666666666,-71.685,-12.31333333333333,30.416666666666664,30.79666666666667,3.1566666666666667
1482,-48.26666666666666,-71.67,-12.319999999999999,30.416666666666668,30.786666666666665,3.146666666666667
1483,-48.14666666666666,-71.855,-12.41333333333333,30.35666666666667,30.85,3.1300000000000003
1484,-47.76666666666666,-71.41,-12.436666666666664,30.24666666666667,30.763333333333335,3.126666666666667
1485,-47.91333333333333,-70.94000000000001,-12.436666666666664,30.303333333333335,30.720000000000002,3.1333333333333333
1486,-47.77333333333333,-70.58500000000002,-12.506666666666664,30.28333333333334,30.663333333333338,3.123333333333333
1487,-47.88666666666667,-69.97500000000001,-12.506666666666664,30.30666666666667,30.526666666666674,3.123333333333333
1488,-47.90333333333333,-70.08666666666669,-12.34333333333333,30.29333333333334,30.560000000000006,3.153333333333333
1489,-47.696666666666665,-70.12166666666668,-12.279999999999998,30.23666666666667,30.553333333333338,3.1799999999999997
1490,-47.410000000000004,-69.66166666666668,-12.23333333333333,30.160000000000007,30.45666666666667,3.186666666666666
1491,-47.103333333333346,-69.73166666666668,-12.326666666666664,30.06333333333334,30.443333333333335,3.173333333333333
1492,-46.82333333333334,-69.3416666666667,-12.303333333333331,29.963333333333342,30.363333333333333,3.1766666666666663
1493,-46.94,-69.37666666666668,-12.303333333333331,29.99000000000001,30.35666666666667,3.176666666666666
1494,-46.910000000000004,-68.75666666666667,-12.303333333333331,29.990000000000006,30.21333333333334,3.1799999999999997
1495,-46.96333333333334,-68.36666666666667,-12.303333333333331,30.073333333333338,30.13333333333334,3.1766666666666663
1496,-46.76333333333334,-68.22666666666667,-12.396666666666661,29.993333333333336,30.100000000000005,3.153333333333333
1497,-46.650000000000006,-68.50166666666667,-12.349999999999994,29.970000000000002,30.133333333333336,3.1599999999999997
1498,-46.58000000000001,-68.39666666666666,-12.349999999999994,29.960000000000004,30.093333333333337,3.15
1499,-46.64333333333334,-68.54166666666667,-12.326666666666664,29.963333333333335,30.1,3.1666666666666665
1500,-45.410000000000004,-67.30666666666669,-12.209999999999997,29.450000000000003,29.78666666666667,3.2
1501,-45.18000000000001,-67.38666666666667,-12.163333333333329,29.310000000000002,29.810000000000002,3.21
1502,-45.35000000000001,-67.35166666666667,-12.209999999999996,29.360000000000003,29.816666666666666,3.2066666666666666
1503,-45.57333333333334,-67.21166666666667,-12.209999999999996,29.403333333333336,29.813333333333333,3.21
1504,-45.34666666666667,-67.32166666666666,-12.209999999999996,29.29666666666667,29.796666666666663,3.21
1505,-44.91333333333334,-67.18666666666667,-12.209999999999996,29.163333333333334,29.766666666666666,3.21
1506,-45.02666666666668,-66.59000000000002,-12.186666666666662,29.186666666666667,29.65,3.2133333333333334
1507,-44.79666666666667,-66.45000000000002,-12.139999999999995,29.076666666666668,29.61666666666666,3.23
1508,-44.76333333333333,-66.29500000000002,-12.099999999999996,29.043333333333337,29.603333333333328,3.233333333333333
1509,-44.416666666666664,-66.22333333333336,-12.076666666666663,28.96666666666667,29.59666666666666,3.25
1510,-44.153333333333336,-65.88833333333335,-12.209999999999996,28.883333333333336,29.52333333333333,3.2299999999999995
1511,-44.26,-65.79833333333335,-12.186666666666662,28.900000000000006,29.493333333333332,3.213333333333333
1512,-44.339999999999996,-65.91833333333334,-12.27333333333333,28.890000000000008,29.513333333333332,3.1799999999999997
1513,-44.446666666666665,-66.07333333333334,-12.16333333333333,28.936666666666675,29.52666666666666,3.21
1514,-44.28666666666667,-66.09333333333333,-12.16333333333333,28.86666666666667,29.539999999999996,3.213333333333333
1515,-44.236666666666665,-66.12833333333333,-12.09333333333333,28.81666666666667,29.563333333333333,3.233333333333333
1516,-43.83,-65.93333333333332,-12.139999999999997,28.710000000000008,29.523333333333333,3.2199999999999998
1517,-43.62,-65.66333333333331,-12.16333333333333,28.65000000000001,29.493333333333332,3.2099999999999995
1518,-43.47333333333333,-65.08333333333333,-12.09333333333333,28.653333333333343,29.346666666666668,3.239999999999999
1519,-43.37333333333333,-64.78333333333332,-11.976666666666663,28.61333333333334,29.296666666666667,3.256666666666666
1520,-43.550000000000004,-64.33666666666666,-11.976666666666663,28.640000000000008,29.16,3.26
1521,-43.516666666666666,-64.52166666666666,-11.976666666666663,28.636666666666674,29.223333333333336,3.273333333333333
1522,-43.489999999999995,-64.39166666666667,-11.95333333333333,28.640000000000004,29.196666666666665,3.2766666666666664
1523,-43.52333333333333,-64.39666666666668,-11.999999999999996,28.643333333333334,29.2,3.27
1524,-43.78333333333333,-64.11666666666667,-11.999999999999996,28.723333333333333,29.163333333333334,3.2800000000000002
1525,-43.95,-64.09166666666667,-11.679999999999996,28.799999999999997,29.17666666666667,3.3333333333333335
1526,-43.82,-63.90166666666667,-11.796666666666662,28.729999999999997,29.11,3.3066666666666666
1527,-43.92666666666667,-63.875,-11.796666666666662,28.80666666666667,29.103333333333335,3.273333333333333
1528,-43.626666666666665,-63.69500000000001,-11.796666666666662,28.74666666666667,29.073333333333334,3.2766666666666664
1529,-43.58,-63.725,-11.796666666666662,28.7,29.09333333333333,3.28
1530,-43.49,-63.445,-11.773333333333328,28.67,29.056666666666665,3.283333333333333
1531,-43.60666666666667,-63.16,-11.749999999999995,28.69666666666667,29.016666666666666,3.286666666666667
1532,-43.67,-62.69833333333332,-11.843333333333328,28.67,28.929999999999996,3.2766666666666664
1533,-43.84,-62.62833333333333,-11.686666666666662,28.720000000000002,28.88333333333333,3.3
1534,-43.78333333333334,-62.43833333333333,-11.686666666666662,28.723333333333336,28.876666666666665,3.3033333333333337
1535,-43.39000000000001,-62.358333333333334,-11.686666666666662,28.540000000000006,28.913333333333334,3.31
1536,-43.41333333333334,-62.675,-11.663333333333329,28.533333333333342,28.993333333333336,3.3133333333333335
1537,-43.326666666666675,-62.59166666666666,-11.779999999999996,28.536666666666672,29.01666666666667,3.3
1538,-43.30000000000001,-62.58166666666666,-11.779999999999996,28.540000000000006,29.040000000000003,3.3
1539,-43.510000000000005,-62.61666666666667,-11.779999999999996,28.600000000000005,29.063333333333333,3.3000000000000003
1540,-43.46666666666667,-62.419999999999995,-11.779999999999996,28.58666666666667,29.003333333333334,3.3233333333333333
1541,-43.31666666666667,-62.46999999999999,-11.779999999999996,28.586666666666666,28.976666666666674,3.32
1542,-43.29333333333334,-62.184999999999995,-11.756666666666662,28.59333333333333,28.936666666666675,3.333333333333333
1543,-42.99333333333334,-62.025,-11.756666666666662,28.53333333333333,28.920000000000005,3.333333333333333
1544,-43.32666666666667,-62.089999999999996,-11.756666666666662,28.626666666666665,28.963333333333335,3.34
1545,-43.279999999999994,-62.06999999999999,-11.819999999999997,28.639999999999997,28.95,3.326666666666666
1546,-43.03333333333333,-62.05499999999999,-11.769999999999998,28.573333333333334,28.97,3.3633333333333324
1547,-43.14666666666667,-61.908333333333324,-11.839999999999998,28.596666666666664,28.94333333333333,3.3399999999999994
1548,-43.21333333333334,-61.89333333333333,-11.769999999999998,28.63333333333333,28.933333333333337,3.373333333333333
1549,-43.17333333333333,-61.69166666666666,-11.769999999999998,28.623333333333328,28.87,3.373333333333333
1550,-43.05333333333333,-61.17166666666666,-11.769999999999998,28.563333333333325,28.703333333333333,3.37
1551,-43.02666666666667,-61.14166666666666,-11.793333333333331,28.56666666666666,28.68333333333333,3.369999999999999
1552,-43.216666666666676,-61.055,-11.816666666666665,28.60666666666666,28.666666666666664,3.3699999999999997
1553,-43.11333333333334,-61.21,-11.816666666666665,28.59333333333333,28.70999999999999,3.3699999999999997
1554,-43.120000000000005,-61.230000000000004,-11.86333333333333,28.599999999999998,28.753333333333323,3.3499999999999996
1555,-42.973333333333336,-61.18500000000001,-11.886666666666663,28.54333333333333,28.693333333333324,3.3366666666666664
1556,-42.29,-61.00833333333335,-11.79333333333333,28.309999999999995,28.646666666666658,3.35
1557,-42.406666666666666,-60.943333333333335,-11.79333333333333,28.336666666666662,28.633333333333333,3.3400000000000003
1558,-42.46666666666666,-60.628333333333345,-11.82333333333333,28.366666666666664,28.57333333333333,3.34
1559,-42.54333333333333,-60.66333333333335,-11.706666666666663,28.29333333333333,28.596666666666664,3.353333333333333
1560,-42.36999999999999,-60.86833333333335,-11.636666666666663,28.21,28.613333333333326,3.3633333333333333
1561,-42.17999999999999,-60.60333333333334,-11.589999999999996,28.110000000000003,28.55666666666666,3.3699999999999997
1562,-42.23666666666666,-59.91333333333334,-11.636666666666663,28.13666666666667,28.366666666666664,3.356666666666666
1563,-41.72666666666666,-59.973333333333336,-11.636666666666663,28.01666666666667,28.376666666666665,3.353333333333333
1564,-41.83999999999999,-59.85333333333334,-11.636666666666663,28.040000000000003,28.356666666666662,3.353333333333333
1565,-41.64666666666666,-59.96333333333334,-11.816666666666663,27.96666666666667,28.4,3.323333333333333
1566,-41.43333333333333,-60.098333333333336,-11.816666666666663,27.933333333333334,28.43,3.32
1567,-41.12666666666666,-60.06333333333333,-11.816666666666663,27.80666666666667,28.406666666666666,3.329999999999999
1568,-41.05333333333333,-59.74833333333333,-11.75333333333333,27.793333333333337,28.346666666666668,3.3466666666666662
1569,-41.18666666666667,-59.89333333333334,-11.619999999999997,27.806666666666665,28.35333333333333,3.3733333333333326
1570,-41.21333333333334,-60.06333333333333,-11.579999999999997,27.863333333333333,28.346666666666664,3.4133333333333327
1571,-41.36666666666667,-60.01833333333334,-11.579999999999997,27.896666666666665,28.316666666666666,3.416666666666666
1572,-41.526666666666664,-59.67333333333333,-11.689999999999998,27.936666666666667,28.266666666666666,3.3633333333333333
1573,-41.38666666666667,-59.85333333333333,-11.89333333333333,27.916666666666664,28.266666666666666,3.3166666666666664
1574,-41.26666666666667,-59.673333333333325,-11.939999999999998,27.886666666666663,28.23666666666666,3.31
1575,-41.046666666666674,-59.57333333333333,-11.869999999999997,27.816666666666663,28.169999999999998,3.3233333333333333
1576,-41.10000000000001,-59.46666666666667,-11.89333333333333,27.809999999999995,28.139999999999997,3.32
1577,-41.19000000000001,-59.38166666666666,-11.89333333333333,27.809999999999995,28.083333333333332,3.32
1578,-41.22666666666668,-59.37666666666666,-11.89333333333333,27.816666666666663,28.049999999999997,3.32
1579,-41.24666666666668,-59.57166666666666,-11.613333333333332,27.776666666666664,28.059999999999995,3.3566666666666665
1580,-41.23333333333335,-59.61166666666666,-11.613333333333332,27.823333333333327,28.116666666666664,3.3566666666666665
1581,-41.30000000000002,-59.57166666666666,-11.386666666666663,27.829999999999995,28.12,3.4
1582,-41.22000000000001,-59.16499999999999,-11.363333333333328,27.80999999999999,28.040000000000003,3.4099999999999997
1583,-41.31666666666668,-59.37499999999999,-11.386666666666661,27.81666666666666,28.090000000000003,3.4066666666666667
1584,-41.12000000000001,-59.285,-11.386666666666663,27.799999999999994,28.060000000000002,3.406666666666667
1585,-41.18000000000001,-58.955,-11.386666666666663,27.769999999999996,27.990000000000002,3.406666666666667
1586,-41.31333333333334,-58.94,-11.36333333333333,27.783333333333328,27.980000000000008,3.4066666666666667
1587,-41.46666666666667,-58.93000000000001,-11.276666666666664,27.78666666666666,28.033333333333335,3.4233333333333333
1588,-41.45666666666667,-59.155,-11.253333333333329,27.776666666666664,28.063333333333336,3.44
1589,-41.436666666666675,-58.545,-11.253333333333329,27.756666666666668,27.95666666666667,3.453333333333333
1590,-41.34666666666668,-58.58500000000001,-11.253333333333329,27.726666666666667,27.953333333333337,3.4699999999999998
1591,-41.216666666666676,-58.69500000000001,-11.206666666666662,27.716666666666665,27.996666666666666,3.48
1592,-41.20333333333333,-58.83666666666668,-11.206666666666662,27.703333333333333,28.020000000000003,3.476666666666667
1593,-41.21,-58.84666666666668,-11.189999999999998,27.680000000000003,28.026666666666667,3.493333333333333
1594,-41.22666666666667,-58.491666666666674,-11.189999999999998,27.66666666666667,27.97,3.4833333333333334
1595,-41.20666666666667,-58.54666666666668,-11.213333333333331,27.706666666666667,27.976666666666663,3.4933333333333336
1596,-41.123333333333335,-58.56666666666668,-11.213333333333331,27.683333333333334,27.99,3.4933333333333336
1597,-41.14666666666667,-58.58666666666667,-11.213333333333331,27.706666666666667,27.973333333333333,3.493333333333334
1598,-41.09000000000001,-58.27666666666667,-11.166666666666664,27.680000000000003,27.856666666666662,3.506666666666667
1599,-41.07000000000001,-58.33166666666667,-11.119999999999996,27.690000000000005,27.833333333333332,3.52
1600,-41.330000000000005,-57.760000000000005,-11.166666666666663,27.8,27.733333333333334,3.506666666666667
1601,-41.18666666666667,-57.71,-11.119999999999997,27.746666666666666,27.669999999999998,3.5066666666666664
1602,-41.21333333333333,-57.769999999999996,-11.119999999999997,27.773333333333333,27.68,3.5066666666666664
1603,-41.169999999999995,-57.059999999999995,-11.119999999999997,27.76,27.506666666666664,3.5066666666666664
1604,-41.01999999999999,-57.019999999999996,-11.236666666666663,27.730000000000004,27.479999999999997,3.49
1605,-41.239999999999995,-56.675,-11.236666666666661,27.86,27.37,3.49
1606,-41.13999999999999,-56.855,-11.329999999999995,27.849999999999998,27.37,3.4766666666666666
1607,-41.12,-56.24999999999999,-11.306666666666661,27.83,27.236666666666668,3.4933333333333336
1608,-41.196666666666665,-55.789999999999985,-11.259999999999994,27.816666666666666,27.110000000000003,3.5033333333333334
1609,-41.24666666666666,-55.61999999999999,-11.149999999999997,27.836666666666666,27.056666666666672,3.516666666666666
1610,-41.023333333333326,-55.92166666666666,-11.079999999999998,27.763333333333332,27.126666666666672,3.523333333333333
1611,-40.946666666666665,-55.836666666666666,-11.079999999999998,27.746666666666663,27.130000000000006,3.523333333333333
1612,-40.82333333333333,-55.57666666666666,-10.82333333333333,27.683333333333334,27.07666666666667,3.5666666666666664
1613,-40.806666666666665,-55.40666666666666,-10.946666666666664,27.666666666666668,27.023333333333337,3.5566666666666666
1614,-40.75999999999999,-55.29666666666666,-10.946666666666664,27.71,26.980000000000004,3.55
1615,-40.703333333333326,-55.35666666666667,-10.946666666666665,27.683333333333334,26.930000000000007,3.546666666666667
1616,-40.75,-55.21166666666667,-10.923333333333332,27.700000000000003,26.923333333333343,3.5433333333333334
1617,-40.84333333333333,-54.98666666666667,-10.899999999999999,27.733333333333334,26.893333333333338,3.5533333333333332
1618,-40.87,-54.991666666666674,-10.9,27.730000000000004,26.896666666666672,3.5533333333333332
1619,-40.620000000000005,-55.16666666666667,-10.853333333333333,27.660000000000004,26.923333333333336,3.56
1620,-40.586666666666666,-55.06166666666668,-10.829999999999998,27.626666666666672,26.85333333333333,3.5766666666666667
1621,-40.443333333333335,-55.20166666666669,-10.829999999999997,27.60333333333334,26.886666666666663,3.5733333333333333
1622,-40.6,-55.22666666666669,-10.853333333333332,27.669999999999998,26.87333333333333,3.5700000000000003
1623,-40.68,-55.21166666666669,-10.923333333333332,27.66,26.86333333333333,3.5766666666666667
1624,-40.59333333333333,-55.21166666666668,-10.92333333333333,27.603333333333328,26.86333333333333,3.5766666666666667
1625,-40.40999999999999,-55.366666666666674,-10.946666666666662,27.539999999999996,26.906666666666666,3.5766666666666667
1626,-40.46333333333333,-55.43666666666668,-11.016666666666662,27.53333333333333,26.98333333333333,3.5666666666666664
1627,-40.440000000000005,-55.30166666666668,-10.923333333333328,27.539999999999996,26.983333333333334,3.593333333333333
1628,-40.38,-55.201666666666675,-10.946666666666662,27.539999999999992,26.976666666666667,3.589999999999999
1629,-40.24,-55.10666666666666,-10.899999999999995,27.48999999999999,26.973333333333333,3.596666666666666
1630,-40.526666666666664,-54.98,-10.899999999999995,27.53666666666666,26.96,3.596666666666666
1631,-40.383333333333326,-54.269999999999996,-10.993333333333329,27.453333333333326,26.81666666666667,3.5833333333333326
1632,-40.099999999999994,-54.125,-10.923333333333328,27.319999999999993,26.780000000000005,3.619999999999999
1633,-40.09333333333333,-54.16499999999999,-10.899999999999995,27.313333333333333,26.776666666666667,3.636666666666666
1634,-40.08666666666666,-53.63833333333332,-10.899999999999995,27.306666666666665,26.70666666666667,3.636666666666666
1635,-40.089999999999996,-54.084999999999994,-10.766666666666662,27.279999999999998,26.783333333333335,3.663333333333333
1636,-40.096666666666664,-53.894999999999996,-10.766666666666662,27.256666666666664,26.746666666666666,3.6666666666666665
1637,-39.97333333333333,-53.355000000000004,-10.789999999999996,27.223333333333333,26.686666666666667,3.663333333333333
1638,-39.940000000000005,-53.54,-10.789999999999996,27.22,26.75,3.6699999999999995
1639,-39.83666666666667,-53.839999999999996,-10.766666666666662,27.176666666666666,26.8,3.673333333333333
1640,-39.80333333333334,-53.87499999999999,-10.696666666666662,27.173333333333332,26.82333333333333,3.683333333333333
1641,-39.686666666666675,-53.98166666666667,-10.74333333333333,27.116666666666667,26.853333333333335,3.6766666666666667
1642,-39.62333333333334,-54.12166666666666,-10.766666666666662,27.11333333333333,26.886666666666667,3.6799999999999997
1643,-39.686666666666675,-54.07666666666667,-10.88333333333333,27.086666666666662,26.886666666666667,3.6766666666666663
1644,-39.69333333333334,-54.12166666666666,-10.813333333333329,27.09333333333333,26.886666666666663,3.6999999999999997
1645,-39.670000000000016,-54.32666666666666,-10.946666666666662,27.069999999999997,26.93333333333333,3.6866666666666665
1646,-39.59333333333335,-53.870000000000005,-10.923333333333328,27.02333333333333,26.759999999999998,3.6799999999999997
1647,-39.74333333333335,-53.79,-10.946666666666662,27.05333333333333,26.736666666666668,3.663333333333333
1648,-39.936666666666675,-53.455,-10.899999999999995,27.09666666666666,26.663333333333334,3.6699999999999995
1649,-39.92333333333334,-52.93833333333333,-10.829999999999995,27.05333333333333,26.54,3.676666666666666
1650,-39.90666666666667,-52.55333333333333,-10.579999999999995,27.066666666666666,26.46333333333333,3.7399999999999998
1651,-39.89666666666668,-52.453333333333326,-10.743333333333329,27.056666666666665,26.426666666666666,3.7099999999999995
1652,-39.65666666666668,-52.52833333333333,-10.74333333333333,27.026666666666664,26.446666666666665,3.7099999999999995
1653,-39.716666666666676,-52.55833333333332,-10.626666666666662,27.056666666666665,26.466666666666665,3.7399999999999998
1654,-39.85000000000001,-52.75499999999999,-10.626666666666662,27.099999999999998,26.496666666666663,3.7433333333333336
1655,-39.67666666666668,-52.59833333333332,-10.60333333333333,27.07666666666666,26.46333333333333,3.746666666666667
1656,-39.86666666666667,-52.37833333333332,-10.469999999999995,27.086666666666662,26.406666666666663,3.7833333333333337
1657,-39.87666666666667,-52.48333333333333,-10.423333333333328,27.096666666666664,26.446666666666665,3.79
1658,-39.923333333333346,-52.559999999999995,-10.556666666666661,27.14333333333333,26.45666666666667,3.7399999999999998
1659,-39.826666666666675,-52.355,-10.509999999999996,27.106666666666666,26.41,3.7199999999999993
1660,-39.96666666666667,-52.37,-10.56333333333333,27.156666666666666,26.450000000000003,3.706666666666666
1661,-39.873333333333335,-52.385000000000005,-10.679999999999996,27.123333333333328,26.460000000000004,3.6766666666666663
1662,-39.796666666666674,-52.36000000000001,-10.609999999999996,27.07666666666666,26.44333333333334,3.686666666666666
1663,-39.82666666666667,-52.37500000000001,-10.609999999999998,27.106666666666662,26.423333333333336,3.6866666666666665
1664,-40.01333333333334,-52.38500000000001,-10.656666666666665,27.17333333333333,26.430000000000003,3.6733333333333333
1665,-39.81666666666668,-52.76000000000001,-10.423333333333332,27.126666666666658,26.53,3.71
